Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,strategy,thres_schema,thres_item_final,rep
1,5,10,0,8,7.8689999999999936,15,34,115,10,113,117,13.785999999999989,10.735999999999992,12.62699999999999,0.5489999999999999,20,17,16,4,57,46,49,5,2,0.5,18,3,6,Lc,0.24185964912280697,0.23339130434782607,0.25769387755102036,0.1098,bonus_oriented,40,40,4
1,6,11,1,9,5.489999999999996,12,32,63,67,38,71,9.759999999999993,16.957999999999988,10.125999999999992,0.6099999999999999,20,18,17,4,57,69,39,4,4,0.5,29,4.25,6,Lc,0.1712280701754386,0.24576811594202896,0.2596410256410256,0.1525,bonus_oriented,40,40,4
1,6,12,1,2,6.282999999999995,13,33,50,54,2,11,19.397999999999985,1.2809999999999993,9.576999999999993,8.966999999999993,20,6,17,15,90,6,40,35,4,0,20,5,6,Lc,0.21553333333333333,0.21349999999999997,0.23942499999999997,0.2562,bonus_oriented,40,40,4
1,7,13,1,9,8.478999999999994,11,34,64,70,66,61,15.920999999999989,13.23699999999999,5.7949999999999955,4.147999999999997,20,16,11,12,61,57,17,22,4,1,48,4,6,Lc,0.261,0.23222807017543856,0.3408823529411764,0.18854545454545454,bonus_oriented,40,40,4
1,7,14,1,2,17.384999999999987,17,77,104,99,60,13,35.928999999999974,11.95599999999999,0.061,6.099999999999995,20,16,1,13,147,50,1,28,4,0,14,3.5,6,Lc,0.2444149659863945,0.23911999999999997,0.061,0.21785714285714283,bonus_oriented,40,40,4
1,8,15,1,10,11.223999999999991,14,62,95,85,58,42,17.933999999999987,10.064999999999992,12.74899999999999,2.0739999999999985,20,17,17,11,89,37,48,15,3,0,15,3.75,6,Lc,0.20150561797752806,0.272027027027027,0.26560416666666664,0.13826666666666668,bonus_oriented,40,40,4
1,8,16,1,1,9.515999999999993,16,53,81,82,74,80,27.26699999999998,0.183,8.234999999999994,14.517999999999988,20,2,16,17,137,2,39,55,3,1,36,3,6,Lc,0.19902919708029196,0.0915,0.21115384615384614,0.26396363636363634,bonus_oriented,40,40,4
1,9,17,1,6,4.269999999999997,12,17,2,5,100,9,33.244999999999976,0.061,1.2809999999999993,0.244,20,1,4,2,132,1,4,2,6,0.5,38,5,6,Lc,0.2518560606060606,0.061,0.3202499999999999,0.122,bonus_oriented,40,40,4
1,9,18,1,1,5.123999999999996,11,23,13,119,120,43,88.57200000000219,0.305,0.061,0.061,20,3,1,1,380,3,1,1,3,0,15,3.75,6,Lc,0.23308421052631578,0.10166666666666667,0.061,0.061,bonus_oriented,40,40,4
1,10,19,1,7,8.966999999999993,18,46,13,19,14,17,27.99899999999998,5.184999999999996,7.807999999999994,0.488,20,15,16,3,129,19,33,3,6,1,72,6,6,Lc,0.21704651162790697,0.27289473684210525,0.23660606060606057,0.16266666666666665,bonus_oriented,40,40,4
1,10,20,1,10,2.9889999999999977,12,20,2,88,119,112,59.71899999999995,0.7319999999999998,0.122,0.122,20,3,1,1,244,3,1,1,3,0,13,3.25,6,Lc,0.24474999999999997,0.244,0.122,0.122,bonus_oriented,40,40,4
1,11,21,1,3,2.439999999999998,8,14,4,35,101,105,79.9100000000015,0.061,0.061,0.244,20,1,1,3,344,1,1,3,5,0,15,3.75,6,Lc,0.23229651162790696,0.061,0.061,0.08133333333333333,bonus_oriented,40,40,4
1,11,22,1,7,8.051999999999994,6,37,17,13,21,94,10.674999999999992,21.654999999999983,6.8929999999999945,0.305,20,19,18,1,52,93,37,1,6,0.5,39,5.25,6,Lc,0.20528846153846153,0.23284946236559137,0.1862972972972973,0.305,bonus_oriented,40,40,4
1,12,23,1,9,7.380999999999994,11,35,70,4,71,2,20.617999999999984,17.689999999999987,0.244,15.310999999999988,20,18,1,17,90,80,1,74,4,0,20,5,6,Lc,0.22908888888888887,0.221125,0.244,0.2069054054054054,bonus_oriented,40,40,4
1,12,24,1,10,4.513999999999997,6,14,86,87,99,93,6.282999999999996,28.486999999999977,16.10399999999999,3.9649999999999967,17,19,16,16,27,102,70,29,3,0.5,20,2.75,6,Lc,0.23270370370370366,0.2792843137254902,0.23005714285714285,0.13672413793103447,bonus_oriented,40,40,4
1,13,25,1,2,10.186999999999992,19,41,54,58,53,50,11.406999999999991,6.8929999999999945,10.552999999999992,3.659999999999997,20,13,15,8,48,26,36,11,4,1,48,4,6,Lc,0.23764583333333333,0.2651153846153846,0.29313888888888884,0.33272727272727265,bonus_oriented,40,40,4
1,13,26,1,9,11.040999999999991,19,53,66,71,63,62,28.97499999999998,0.061,1.7079999999999989,1.9519999999999986,20,1,4,7,117,1,4,7,4,1,48,4,6,Lc,0.24764957264957263,0.061,0.4269999999999999,0.27885714285714286,bonus_oriented,40,40,4
1,14,27,1,1,9.515999999999993,7,41,79,18,82,111,12.07799999999999,26.96199999999998,1.7689999999999988,1.524999999999999,14,18,6,8,48,123,9,9,3,0,14,3.5,6,Lc,0.251625,0.2192032520325203,0.19655555555555554,0.16944444444444445,bonus_oriented,40,40,4
1,14,28,1,9,10.064999999999992,19,38,64,9,10,11,17.384999999999987,8.173999999999994,5.001999999999996,12.99299999999999,20,16,14,17,69,31,26,51,4,0.5,40,5.5,6,Lc,0.2519565217391304,0.2636774193548387,0.19238461538461535,0.25476470588235295,bonus_oriented,40,40,4
1,15,29,1,4,12.56599999999999,20,70,107,98,104,103,26.35199999999998,5.855999999999995,0.7319999999999998,5.367999999999996,20,14,4,10,125,21,4,15,2,1,24,2,6,Lc,0.21081599999999998,0.27885714285714286,0.183,0.35786666666666656,bonus_oriented,40,40,4
1,15,30,1,2,7.9299999999999935,9,32,53,109,13,56,8.600999999999994,28.974999999999977,5.489999999999996,1.2809999999999993,13,19,13,4,37,116,17,4,4,0,16,4,6,Lc,0.23245945945945942,0.24978448275862067,0.3229411764705882,0.32025,bonus_oriented,40,40,4
1,1,1,0,3,6.587999999999995,15,30,16,20,28,106,49.89799999999996,0.366,0.183,0.061,20,2,2,1,199,2,2,1,5,0,19,4.75,5,Lc,0.2507437185929648,0.183,0.0915,0.061,bonus_oriented,40,40,5
1,1,2,0,5,12.07799999999999,17,60,39,38,49,88,23.54599999999998,9.515999999999993,1.7689999999999988,1.0369999999999995,20,14,6,3,106,33,8,4,5,0,17,4.25,5,Lc,0.2221320754716981,0.2883636363636363,0.22112499999999996,0.25925,bonus_oriented,40,40,5
1,2,3,0,5,7.563999999999994,12,33,46,42,14,48,22.081999999999983,7.136999999999994,12.56599999999999,7.136999999999994,20,13,17,13,98,26,45,28,5,0.5,36,5.25,5,Lc,0.2253265306122449,0.27449999999999997,0.2792444444444444,0.2548928571428571,bonus_oriented,40,40,5
1,2,4,0,8,3.2939999999999974,9,15,1,112,109,90,46.542999999999964,0.061,0.5489999999999999,0.6709999999999998,20,1,4,5,181,1,4,5,2,0,13,3.25,5,Lc,0.25714364640883974,0.061,0.13724999999999998,0.13419999999999999,bonus_oriented,40,40,5
1,3,5,0,5,7.685999999999994,14,30,39,57,50,47,15.310999999999988,11.162999999999991,11.406999999999991,4.818999999999996,20,16,17,12,61,36,48,18,5,0,18,4.5,5,Lc,0.25099999999999995,0.3100833333333333,0.2376458333333333,0.2677222222222222,bonus_oriented,40,40,5
1,3,6,0,1,10.552999999999992,18,52,74,75,23,36,20.739999999999984,1.3419999999999992,43.00499999999997,0.061,20,7,18,1,95,9,162,1,3,0,17,4.25,5,Lc,0.21831578947368419,0.1491111111111111,0.2654629629629629,0.061,bonus_oriented,40,40,5
1,4,7,0,5,7.8689999999999936,15,40,38,48,41,90,14.029999999999989,10.979999999999992,4.940999999999996,3.476999999999997,20,15,14,13,68,45,28,17,5,0.5,33,4.5,5,Lc,0.20632352941176468,0.24399999999999997,0.17646428571428568,0.20452941176470588,bonus_oriented,40,40,5
1,4,8,0,2,3.720999999999997,7,12,20,55,106,102,45.078999999999965,0.061,0.061,0.061,20,1,1,1,192,1,1,1,4,0,14,3.5,5,Lc,0.2347864583333333,0.061,0.061,0.061,bonus_oriented,40,40,5
1,5,9,1,1,7.990999999999993,13,36,73,11,75,76,11.101999999999991,30.499999999999975,0.7929999999999997,0.427,20,18,4,3,50,107,5,3,3,0.5,24,3.75,5,Lc,0.22204,0.2850467289719626,0.1586,0.14233333333333334,bonus_oriented,40,40,5
1,5,10,1,7,5.977999999999995,13,24,58,92,16,42,39.10099999999997,2.744999999999998,0.7929999999999997,0.6709999999999998,20,11,2,3,156,12,2,3,6,0,18,4.5,5,Lc,0.2506474358974359,0.22874999999999998,0.39649999999999996,0.22366666666666665,bonus_oriented,40,40,5
1,6,11,1,2,7.990999999999993,17,36,58,110,118,111,35.867999999999974,28.181999999999977,0.7319999999999998,4.818999999999996,20,19,4,14,162,118,4,15,4,0.5,16,2.5,5,Lc,0.22140740740740739,0.23883050847457624,0.183,0.3212666666666666,bonus_oriented,40,40,5
1,6,12,1,10,8.600999999999994,18,46,85,94,97,101,16.957999999999988,10.308999999999992,6.587999999999995,0.061,20,15,16,1,82,39,31,1,3,0,10,2.5,5,Lc,0.20680487804878048,0.2643333333333333,0.21251612903225806,0.061,bonus_oriented,40,40,5
1,7,13,1,9,6.8929999999999945,14,29,69,72,96,70,17.811999999999987,0.122,11.83399999999999,4.025999999999997,20,1,18,12,74,1,50,20,4,0.5,27,3.75,5,Lc,0.2407027027027027,0.122,0.23667999999999997,0.20129999999999998,bonus_oriented,40,40,5
1,7,14,1,8,10.308999999999992,19,50,22,17,20,113,35.867999999999974,5.062999999999996,22.996999999999982,0.366,20,14,18,3,140,24,80,4,2,0.5,38,5,5,Lc,0.2562,0.21095833333333333,0.28746249999999995,0.0915,bonus_oriented,40,40,5
1,8,15,1,6,10.064999999999992,14,43,5,3,1,4,17.750999999999987,1.8909999999999987,19.214999999999986,11.467999999999991,20,7,18,17,69,7,93,56,6,1,72,6,5,Lc,0.2572608695652174,0.27014285714285713,0.20661290322580644,0.20478571428571427,bonus_oriented,40,40,5
1,8,16,1,2,10.613999999999992,16,43,51,58,101,16,28.97499999999998,2.8669999999999978,0.305,1.0979999999999994,20,7,1,4,120,7,1,4,4,0,16,4,5,Lc,0.2414583333333333,0.4095714285714285,0.305,0.27449999999999997,bonus_oriented,40,40,5
1,9,17,1,8,7.685999999999994,11,27,112,45,109,38,22.813999999999982,3.659999999999997,5.428999999999996,2.1349999999999985,20,13,12,8,96,19,20,9,2,0,14,3.5,5,Lc,0.2376458333333333,0.1926315789473684,0.27144999999999997,0.23722222222222222,bonus_oriented,40,40,5
1,9,18,1,3,5.184999999999996,11,22,1,33,26,11,103.3950000000039,0.061,0.488,0.183,20,1,2,1,444,1,2,1,5,0,22,5.5,5,Lc,0.23287162162162153,0.061,0.244,0.183,bonus_oriented,40,40,5
1,10,19,1,7,9.820999999999993,16,56,20,23,17,19,19.824999999999985,15.371999999999987,8.600999999999994,1.646999999999999,20,18,12,6,95,66,31,7,6,1,72,6,5,Lc,0.20868421052631578,0.2329090909090909,0.2774516129032258,0.23528571428571424,bonus_oriented,40,40,5
1,10,20,1,6,13.23699999999999,15,65,9,7,6,43,21.471999999999984,0.7319999999999998,2.744999999999998,10.308999999999992,20,1,7,16,92,2,10,42,6,0.5,41,5.75,5,Lc,0.23339130434782607,0.36599999999999994,0.27449999999999997,0.24545238095238092,bonus_oriented,40,40,5
1,11,21,1,9,1.9519999999999986,8,11,1,8,83,69,119.62100000000615,0.061,0.061,0.122,20,1,1,1,483,1,1,1,4,0,19,4.75,5,Lc,0.24766252587991716,0.061,0.061,0.122,bonus_oriented,40,40,5
1,11,22,1,10,7.380999999999994,9,30,95,86,92,96,20.251999999999985,3.720999999999997,3.720999999999997,8.905999999999993,20,12,11,14,85,17,17,40,3,1,36,3,5,Lc,0.23825882352941175,0.21888235294117647,0.21888235294117644,0.22265,bonus_oriented,40,40,5
1,12,23,1,7,7.624999999999994,15,38,20,39,22,16,15.554999999999987,6.221999999999995,8.539999999999994,8.051999999999994,20,15,14,14,69,30,33,36,6,0.5,41,5.75,5,Lc,0.22543478260869565,0.20739999999999997,0.25878787878787873,0.22366666666666665,bonus_oriented,40,40,5
1,12,24,1,3,6.282999999999995,12,29,28,33,52,35,10.247999999999992,6.587999999999995,0.244,20.739999999999984,20,12,3,17,42,22,3,84,5,0.5,34,4.75,5,Lc,0.244,0.2994545454545454,0.08133333333333333,0.24690476190476188,bonus_oriented,40,40,5
1,13,25,1,10,7.624999999999994,13,34,96,87,54,97,8.661999999999994,12.19999999999999,15.676999999999987,19.824999999999985,17,17,16,17,39,49,59,82,3,0,12,3,5,Lc,0.22210256410256407,0.24897959183673465,0.26571186440677963,0.2417682926829268,bonus_oriented,40,40,5
1,13,26,1,9,4.6969999999999965,11,21,63,40,72,38,7.990999999999994,10.308999999999992,5.001999999999996,5.428999999999996,20,17,17,14,38,45,29,25,4,0,18,4.5,5,Lc,0.21028947368421053,0.22908888888888887,0.17248275862068965,0.21716,bonus_oriented,40,40,5
1,14,27,1,10,7.014999999999994,15,37,96,44,94,2,15.12799999999999,1.4029999999999991,5.245999999999996,2.9279999999999977,20,4,12,5,63,4,23,6,3,0,17,4.25,5,Lc,0.2401269841269841,0.3507499999999999,0.22808695652173913,0.48799999999999993,bonus_oriented,40,40,5
1,14,28,1,3,8.478999999999994,15,34,35,28,17,13,21.837999999999983,2.0129999999999986,74.35900000000115,21.532999999999983,20,8,18,17,86,8,291,89,5,0,22,5.5,5,Lc,0.2539302325581395,0.251625,0.2555292096219931,0.24194382022471908,bonus_oriented,40,40,5
1,15,29,1,6,12.26099999999999,18,46,12,2,73,40,22.020999999999983,17.933999999999987,4.208999999999997,0.305,20,19,15,3,86,76,20,3,6,0,20,5,5,Lc,0.2560581395348837,0.2359736842105263,0.21045,0.10166666666666667,bonus_oriented,40,40,5
1,15,30,1,3,7.441999999999994,13,33,26,57,28,51,15.371999999999987,13.48099999999999,0.183,2.8669999999999978,20,16,1,10,68,47,1,13,5,0,18,4.5,5,Lc,0.22605882352941176,0.2868297872340425,0.183,0.2205384615384615,bonus_oriented,40,40,5
1,1,1,0,2,20.739999999999984,18,97,33,18,55,28,36.59999999999997,6.465999999999995,1.524999999999999,11.589999999999991,20,17,7,15,158,29,8,45,4,0,20,5,5,Lc,0.23164556962025315,0.22296551724137928,0.190625,0.2575555555555555,bonus_oriented,40,40,6
1,1,2,0,5,9.454999999999993,18,46,40,42,37,81,23.240999999999982,12.13899999999999,1.7689999999999988,6.526999999999995,20,17,5,13,106,44,5,26,5,0.5,33,4.5,5,Lc,0.21925471698113205,0.2758863636363636,0.35379999999999995,0.25103846153846143,bonus_oriented,40,40,6
1,2,3,0,9,12.50499999999999,14,53,65,71,70,17,14.090999999999989,17.872999999999987,11.83399999999999,10.125999999999992,20,16,15,16,60,60,49,37,4,0.5,30,4.5,5,Lc,0.23484999999999998,0.2978833333333333,0.24151020408163262,0.27367567567567563,bonus_oriented,40,40,6
1,2,4,0,1,7.014999999999994,14,31,82,1,74,55,30.560999999999975,46.115999999999964,0.061,0.061,20,19,1,1,143,184,1,1,3,0,16,4,5,Lc,0.2137132867132867,0.25063043478260866,0.061,0.061,bonus_oriented,40,40,6
1,3,5,0,7,8.173999999999994,17,43,15,19,14,13,20.678999999999984,17.201999999999988,1.2199999999999993,28.791999999999977,20,19,8,17,104,71,9,114,6,1,72,6,5,Lc,0.19883653846153845,0.24228169014084505,0.13555555555555554,0.2525614035087719,bonus_oriented,40,40,6
1,3,6,0,5,5.184999999999996,11,26,39,48,37,55,11.223999999999991,7.258999999999994,7.685999999999994,9.515999999999993,20,14,14,17,46,34,35,47,5,0.5,34,4.75,5,Lc,0.24399999999999997,0.21349999999999997,0.2196,0.20246808510638298,bonus_oriented,40,40,6
1,4,7,0,10,8.051999999999994,15,33,95,85,25,33,21.044999999999984,15.493999999999987,11.77299999999999,7.9299999999999935,20,18,16,16,76,55,35,23,3,0,16,4,5,Lc,0.2769078947368421,0.28170909090909085,0.33637142857142854,0.34478260869565214,bonus_oriented,40,40,6
1,4,8,0,1,8.173999999999994,19,40,76,81,6,7,20.800999999999984,8.234999999999994,12.74899999999999,4.025999999999997,20,15,17,12,102,29,48,17,3,0,18,4.5,5,Lc,0.20393137254901958,0.28396551724137925,0.26560416666666664,0.23682352941176465,bonus_oriented,40,40,6
1,5,9,1,2,5.001999999999996,7,21,53,52,99,101,8.173999999999994,6.587999999999995,12.87099999999999,29.340999999999976,16,13,15,17,32,27,44,113,4,0,12,3,5,Lc,0.2554375,0.24399999999999997,0.2925227272727272,0.25965486725663717,bonus_oriented,40,40,6
1,5,10,1,5,10.125999999999992,16,51,44,42,2,10,25.49799999999998,6.099999999999995,1.3419999999999992,3.2939999999999974,20,14,5,12,113,31,6,15,5,0,22,5.5,5,Lc,0.22564601769911502,0.19677419354838707,0.22366666666666665,0.2196,bonus_oriented,40,40,6
1,6,11,1,1,8.905999999999993,14,42,75,79,81,84,16.713999999999988,0.6709999999999998,0.9759999999999995,35.989999999999974,20,4,4,17,73,4,4,141,3,1,36,3,5,Lc,0.22895890410958902,0.16775,0.244,0.2552482269503546,bonus_oriented,40,40,6
1,6,12,1,8,11.95599999999999,20,57,118,109,119,113,24.76599999999998,1.585999999999999,4.330999999999997,2.805999999999998,20,5,10,9,108,5,15,10,2,1,24,2,5,Lc,0.2293148148148148,0.3172,0.28873333333333334,0.28059999999999996,bonus_oriented,40,40,6
1,7,13,1,7,1.4029999999999991,4,5,13,22,15,23,21.593999999999983,0.427,0.8539999999999996,12.44399999999999,20,3,4,15,95,3,4,55,6,1,72,6,5,Lc,0.22730526315789473,0.14233333333333334,0.21349999999999997,0.22625454545454543,bonus_oriented,40,40,6
1,7,14,1,9,14.151999999999989,19,62,72,5,71,99,35.745999999999974,0.7929999999999997,1.7689999999999988,6.221999999999995,20,2,9,15,163,2,10,26,4,0,16,4,5,Lc,0.21930061349693247,0.39649999999999996,0.1769,0.23930769230769228,bonus_oriented,40,40,6
1,8,15,1,8,6.953999999999994,12,30,118,120,6,8,20.373999999999985,1.3419999999999992,0.366,6.099999999999995,20,8,1,15,80,9,1,29,2,0,16,4,5,Lc,0.254675,0.1491111111111111,0.366,0.2103448275862069,bonus_oriented,40,40,6
1,8,16,1,7,6.8319999999999945,13,27,18,14,16,24,11.650999999999991,18.116999999999987,9.088999999999993,1.585999999999999,20,18,16,8,46,64,39,9,6,1,72,6,5,Lc,0.25328260869565217,0.28307812499999996,0.23305128205128203,0.17622222222222222,bonus_oriented,40,40,6
1,9,17,1,7,5.977999999999995,11,33,20,21,16,23,13.907999999999989,0.305,11.71199999999999,0.8539999999999996,20,2,17,5,59,2,50,6,6,1,72,6,5,Lc,0.23572881355932201,0.1525,0.23423999999999998,0.14233333333333334,bonus_oriented,40,40,6
1,9,18,1,2,3.781999999999997,8,19,58,59,81,83,7.929999999999994,12.26099999999999,24.76599999999998,11.345999999999991,18,17,17,16,35,48,88,49,4,0,14,3.5,5,Lc,0.22657142857142853,0.2554375,0.2814318181818181,0.23155102040816325,bonus_oriented,40,40,6
1,10,19,1,7,12.87099999999999,19,58,17,14,18,60,23.78999999999998,17.689999999999987,1.524999999999999,2.744999999999998,20,19,10,11,107,81,12,16,6,0.5,40,5.5,5,Lc,0.22233644859813081,0.21839506172839504,0.12708333333333333,0.1715625,bonus_oriented,40,40,6
1,10,20,1,8,7.258999999999994,15,37,119,118,116,112,24.15599999999998,2.561999999999998,6.282999999999995,8.112999999999994,20,10,14,14,111,11,24,34,2,1,24,2,5,Lc,0.2176216216216216,0.2329090909090909,0.26179166666666664,0.2386176470588235,bonus_oriented,40,40,6
1,11,21,1,7,2.500999999999998,8,12,13,15,24,14,27.571999999999978,0.7929999999999997,0.061,1.524999999999999,20,2,1,7,125,2,1,9,6,1,72,6,5,Lc,0.220576,0.39649999999999985,0.061,0.16944444444444445,bonus_oriented,40,40,6
1,11,22,1,10,6.8319999999999945,15,32,90,86,52,93,20.312999999999985,0.5489999999999999,2.9889999999999977,9.515999999999993,20,1,6,13,89,1,7,30,3,0.5,22,3.25,5,Lc,0.22823595505617975,0.5489999999999999,0.4269999999999998,0.3171999999999999,bonus_oriented,40,40,6
1,12,23,1,10,11.162999999999991,14,50,88,95,92,52,14.578999999999988,14.639999999999988,6.343999999999995,6.465999999999995,20,17,13,10,69,52,29,19,3,0.5,22,3.25,5,Lc,0.21128985507246376,0.28153846153846146,0.21875862068965515,0.3403157894736841,bonus_oriented,40,40,6
1,12,24,1,7,10.125999999999992,10,47,18,22,16,17,17.933999999999987,12.01699999999999,6.038999999999995,24.15599999999998,20,18,14,17,88,48,21,104,6,1,72,6,5,Lc,0.20379545454545453,0.25035416666666666,0.28757142857142853,0.23226923076923076,bonus_oriented,40,40,6
1,13,25,1,6,5.001999999999996,8,28,2,1,8,119,9.088999999999993,7.380999999999994,15.859999999999987,8.356999999999994,19,17,17,15,41,34,66,37,6,0.5,38,5,5,Lc,0.22168292682926827,0.2170882352941176,0.24030303030303027,0.22586486486486484,bonus_oriented,40,40,6
1,13,26,1,7,7.502999999999994,15,36,14,22,17,102,37.20999999999997,0.427,0.427,5.367999999999996,20,3,4,13,144,3,4,15,6,0.5,38,5,5,Lc,0.25840277777777776,0.14233333333333334,0.10675,0.3578666666666666,bonus_oriented,40,40,6
1,14,27,1,5,5.367999999999996,9,27,44,10,37,2,7.624999999999995,13.907999999999989,2.439999999999998,2.1959999999999984,16,17,9,7,39,59,11,11,5,0,22,5.5,5,Lc,0.1955128205128205,0.23572881355932201,0.2218181818181818,0.19963636363636364,bonus_oriented,40,40,6
1,14,28,1,3,10.125999999999992,10,45,32,27,49,81,23.60699999999998,0.7319999999999998,46.84799999999996,16.896999999999988,20,4,18,16,99,4,188,80,5,0,17,4.25,5,Lc,0.23845454545454545,0.183,0.2491914893617021,0.2112125,bonus_oriented,40,40,6
1,15,29,1,3,3.1109999999999975,10,19,119,120,18,23,99.43000000000369,1.3419999999999992,331.1689999999958,0.183,20,8,18,1,419,8,1368,1,5,0,16,4,5,Lc,0.2373031026252983,0.16775,0.24208260233918122,0.183,bonus_oriented,40,40,6
1,15,30,1,1,11.589999999999991,16,59,79,10,100,2,26.16899999999998,2.3789999999999982,1.1589999999999994,2.1349999999999985,20,9,5,5,127,10,5,6,3,0,17,4.25,5,Lc,0.20605511811023622,0.23789999999999997,0.2318,0.3558333333333332,bonus_oriented,40,40,6
1,1,1,0,9,12.87099999999999,18,64,65,61,63,70,33.671999999999976,0.6099999999999999,1.1589999999999994,2.8669999999999978,20,3,6,9,149,3,6,14,4,1,48,4,5,Lc,0.22598657718120804,0.20333333333333334,0.19316666666666665,0.20478571428571427,bonus_oriented,40,40,7
1,1,2,0,8,12.38299999999999,18,52,113,1,60,115,32.14699999999998,27.510999999999978,6.404999999999995,3.476999999999997,20,19,15,11,135,112,24,13,2,0,14,3.5,5,Lc,0.2381259259259259,0.24563392857142854,0.266875,0.2674615384615384,bonus_oriented,40,40,7
1,2,3,0,1,3.781999999999997,9,12,105,3,7,77,55.753999999999955,23.78999999999998,0.061,0.061,20,19,1,1,205,106,1,1,3,0,17,4.25,5,Lc,0.27197073170731706,0.2244339622641509,0.061,0.061,bonus_oriented,40,40,7
1,2,4,0,5,8.417999999999994,16,40,45,38,88,24,23.72899999999998,4.208999999999997,18.970999999999986,0.366,20,9,16,2,86,14,80,2,5,0,19,4.75,5,Lc,0.27591860465116275,0.3006428571428571,0.23713749999999997,0.183,bonus_oriented,40,40,7
1,3,5,0,8,14.090999999999989,18,63,111,52,116,59,22.203999999999983,10.796999999999992,8.356999999999994,5.672999999999996,20,16,17,13,95,43,39,20,2,0,12,3,5,Lc,0.23372631578947364,0.2510930232558139,0.21428205128205127,0.2836499999999999,bonus_oriented,40,40,7
1,3,6,0,9,9.332999999999993,18,47,72,70,63,104,16.652999999999988,2.1349999999999985,12.07799999999999,11.162999999999991,20,5,18,16,74,5,50,39,4,0.5,26,3.5,5,Lc,0.22504054054054054,0.4269999999999999,0.24155999999999997,0.2862307692307692,bonus_oriented,40,40,7
1,4,7,0,9,10.064999999999992,16,48,68,67,1,6,27.87699999999998,2.9889999999999977,14.700999999999988,5.7949999999999955,20,9,18,16,129,14,62,29,4,0,20,5,5,Lc,0.21610077519379842,0.21349999999999997,0.23711290322580644,0.19982758620689656,bonus_oriented,40,40,7
1,4,8,0,8,11.528999999999991,16,44,115,59,109,24,16.16499999999999,24.82699999999998,4.6969999999999965,1.1589999999999994,20,19,15,4,60,105,23,4,2,0,14,3.5,5,Lc,0.26941666666666664,0.23644761904761902,0.2042173913043478,0.28974999999999995,bonus_oriented,40,40,7
1,5,9,1,1,5.7339999999999955,13,23,77,82,116,78,45.993999999999964,0.366,0.7929999999999997,1.1589999999999994,20,2,5,7,202,2,5,7,3,0.5,20,2.75,5,Lc,0.22769306930693067,0.183,0.1586,0.16557142857142856,bonus_oriented,40,40,7
