Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,param_w,param_Phi,param_thres_item_final,param_thres_schema,param_theta_shift,rep
1,1,2,0,1,13.11499999999999,19,61,82,100,78,27,15.981999999999987,1.0369999999999995,3.3549999999999973,7.8689999999999936,20,4,12,16,69,4,14,25,3,0,13,3.25,6,Lc,0.23162318840579707,0.25925,0.23964285714285713,0.31475999999999993,0.1,20,15,30,3,3
1,2,3,0,5,9.942999999999993,17,44,44,52,84,76,11.040999999999991,5.7949999999999955,4.391999999999997,0.5489999999999999,20,9,11,2,49,19,19,2,5,0,15,3.75,6,Lc,0.2253265306122449,0.30499999999999994,0.2311578947368421,0.27449999999999997,0.1,20,15,30,3,3
1,2,4,0,6,13.602999999999989,20,66,6,32,4,8,17.750999999999987,7.807999999999994,3.2329999999999974,5.855999999999995,20,17,9,15,87,31,17,24,6,0.5,41,5.75,6,Lc,0.20403448275862068,0.25187096774193546,0.19017647058823528,0.24399999999999997,0.1,20,15,30,3,3
1,3,5,0,7,12.13899999999999,20,70,17,99,78,74,19.885999999999985,7.197999999999994,2.2569999999999983,4.147999999999997,20,16,7,11,107,30,7,15,6,0,14,3.5,6,Lc,0.1858504672897196,0.2399333333333333,0.32242857142857134,0.2765333333333333,0.1,20,15,30,3,3
1,3,6,0,5,11.223999999999991,20,56,41,47,37,11,12.50499999999999,4.818999999999996,0.7319999999999998,13.724999999999989,20,9,4,15,63,14,4,45,5,0.5,36,5.25,6,Lc,0.19849206349206347,0.34421428571428564,0.183,0.30499999999999994,0.1,20,15,30,3,3
1,4,7,0,1,8.966999999999993,16,39,73,75,14,81,13.60299999999999,1.2809999999999993,7.197999999999994,2.561999999999998,20,2,12,8,54,2,26,12,3,0.5,24,3.75,6,Lc,0.25190740740740736,0.6404999999999997,0.2768461538461538,0.2135,0.1,20,15,30,3,3
1,4,8,0,2,8.783999999999994,12,42,57,59,30,106,13.72499999999999,0.061,13.907999999999989,3.2939999999999974,20,1,18,13,63,1,52,18,4,0,15,3.75,6,Lc,0.21785714285714283,0.061,0.2674615384615384,0.183,0.1,20,15,30,3,3
1,5,9,0,3,11.589999999999991,19,51,35,53,32,26,11.650999999999991,4.513999999999997,2.439999999999998,1.7689999999999988,20,15,7,6,52,25,8,6,5,0.5,34,4.75,6,Lc,0.22405769230769226,0.18056,0.30499999999999994,0.2948333333333333,0.1,20,15,30,3,3
1,5,10,0,9,6.282999999999995,15,28,67,61,63,71,9.637999999999993,3.0499999999999976,0.488,0.6099999999999999,20,12,4,2,42,16,4,2,4,1,48,4,6,Lc,0.22947619047619044,0.190625,0.122,0.305,0.1,20,15,30,3,3
1,6,11,1,1,10.247999999999992,10,37,83,33,81,76,14.212999999999989,19.702999999999985,0.061,0.122,20,18,1,2,49,86,1,2,3,0.5,23,3.5,6,Lc,0.2900612244897959,0.22910465116279066,0.061,0.061,0.1,20,15,30,3,3
1,6,12,1,9,11.650999999999991,13,61,64,71,62,72,19.275999999999986,3.842999999999997,3.0499999999999976,1.2199999999999993,20,11,11,4,88,14,15,4,4,1,48,4,6,Lc,0.21904545454545452,0.27449999999999997,0.2033333333333333,0.30499999999999994,0.1,20,15,30,3,3
1,7,13,1,1,3.476999999999997,10,19,13,77,101,49,437.8579999999596,0.061,0.183,0.061,20,1,3,1,1796,1,3,1,3,0,15,3.75,6,Lc,0.2437962138084632,0.061,0.061,0.061,0.1,20,15,30,3,3
1,7,14,1,6,5.7949999999999955,6,22,3,12,2,7,10.735999999999992,3.537999999999997,20.434999999999985,1.1589999999999994,20,10,18,5,46,16,90,7,6,1,72,6,6,Lc,0.23339130434782607,0.221125,0.22705555555555554,0.16557142857142856,0.1,20,15,30,3,3
1,8,15,1,2,9.515999999999993,11,45,55,59,53,20,11.589999999999991,6.953999999999994,1.8909999999999987,2.9889999999999977,20,12,7,9,55,25,8,15,4,0.5,30,4.5,6,Lc,0.2107272727272727,0.27815999999999996,0.236375,0.19926666666666665,0.1,20,15,30,3,3
1,8,16,1,6,6.8929999999999945,15,32,7,5,6,9,10.613999999999992,1.8299999999999987,0.244,2.9889999999999977,20,9,3,10,42,9,3,13,6,1,72,6,6,Lc,0.25271428571428567,0.2033333333333333,0.08133333333333333,0.2299230769230769,0.1,20,15,30,3,3
1,9,17,1,10,10.125999999999992,17,49,96,89,87,11,13.663999999999989,4.513999999999997,0.7319999999999998,3.0499999999999976,20,12,1,8,65,25,1,9,3,0.5,24,3.75,6,Lc,0.2102153846153846,0.18056,0.7319999999999998,0.33888888888888885,0.1,20,15,30,3,3
1,9,18,1,5,5.855999999999995,7,24,45,40,46,38,7.929999999999994,0.061,2.3179999999999983,24.64399999999998,12,1,8,17,32,1,12,99,5,1,60,5,6,Lc,0.2478125,0.061,0.19316666666666665,0.2489292929292929,0.1,20,15,30,3,3
1,10,19,1,2,9.820999999999993,19,44,56,50,19,55,9.942999999999993,6.8929999999999945,8.783999999999994,2.0739999999999985,20,16,15,7,46,31,38,8,4,0.5,30,4.5,6,Lc,0.21615217391304348,0.2223548387096774,0.2311578947368421,0.2592499999999999,0.1,20,15,30,3,3
1,10,20,1,10,8.356999999999994,10,41,90,85,92,10,8.478999999999994,1.1589999999999994,6.099999999999995,1.463999999999999,11,5,13,6,42,5,23,6,3,0.5,24,3.75,6,Lc,0.20188095238095236,0.2318,0.2652173913043478,0.244,0.1,20,15,30,3,3
1,11,21,1,5,12.74899999999999,12,62,43,23,48,24,12.99299999999999,14.273999999999988,0.061,6.099999999999995,14,18,1,12,64,73,1,18,5,0,22,5.5,6,Lc,0.203015625,0.19553424657534246,0.061,0.33888888888888885,0.1,20,15,30,3,3
1,11,22,1,9,7.746999999999994,17,41,4,93,2,91,14.578999999999988,24.64399999999998,4.574999999999997,1.524999999999999,20,19,12,4,70,91,19,4,4,0,18,4.5,6,Lc,0.20827142857142855,0.2708131868131868,0.2407894736842105,0.38124999999999987,0.1,20,15,30,3,3
1,12,23,1,8,11.284999999999991,20,61,119,114,115,16,19.824999999999985,1.646999999999999,1.2809999999999993,0.5489999999999999,20,7,8,3,100,8,8,3,2,0.5,18,3,6,Lc,0.19824999999999998,0.20587499999999997,0.160125,0.183,0.1,20,15,30,3,3
