Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,param_w,param_Phi,param_thres_item_final,param_thres_schema,param_theta_shift,rep
1,11,21,1,1,0.9149999999999996,3,5,115,84,112,54,12.32199999999999,2.8669999999999978,3.2939999999999974,2.744999999999998,20,9,11,10,53,11,15,13,3,0,11,2.75,6,Hc,0.23249056603773582,0.2606363636363636,0.2196,0.21115384615384614,0.5,20,15,10,3,9
1,11,22,1,4,1.0979999999999994,4,5,14,87,89,102,92.78100000000315,0.061,0.061,0.061,20,1,1,1,359,1,1,1,2,0,14,3.5,6,Hc,0.25844289693593314,0.061,0.061,0.061,0.5,20,15,10,3,9
1,12,23,1,10,1.8909999999999987,6,8,87,68,38,44,11.589999999999991,5.123999999999996,0.7929999999999997,1.524999999999999,20,15,2,6,50,22,3,7,3,0,17,4.25,6,Hc,0.23179999999999998,0.23290909090909087,0.2643333333333333,0.21785714285714283,0.5,20,15,10,3,9
1,12,24,1,4,1.3419999999999992,4,5,107,56,59,31,7.624999999999995,4.452999999999997,2.0739999999999985,0.7929999999999997,19,10,9,6,27,18,10,7,2,0,15,3.75,6,Hc,0.2824074074074074,0.24738888888888882,0.2074,0.11328571428571428,0.5,20,15,10,3,9
1,13,25,1,7,3.1719999999999975,7,10,23,68,20,119,11.650999999999991,1.7689999999999988,0.6709999999999998,9.454999999999993,20,3,2,15,45,3,2,44,6,0,18,4.5,6,Hc,0.2589111111111111,0.5896666666666665,0.3355,0.21488636363636363,0.5,20,15,10,3,9
1,13,26,1,1,2.683999999999998,10,15,34,101,30,8,4.6969999999999965,2.9889999999999977,0.6099999999999999,7.624999999999994,17,8,2,13,22,13,2,31,3,0,18,4.5,6,Hc,0.2135,0.2299230769230769,0.305,0.24596774193548385,0.5,20,15,10,3,9
1,14,27,1,7,1.463999999999999,8,10,106,92,15,21,7.746999999999995,2.3789999999999982,0.5489999999999999,1.7689999999999988,20,8,2,6,32,11,2,8,6,0,17,4.25,6,Hc,0.24209374999999997,0.21627272727272726,0.27449999999999997,0.221125,0.5,20,15,10,3,9
1,14,28,1,8,4.635999999999997,12,20,36,26,72,65,10.430999999999992,1.1589999999999994,5.123999999999996,1.9519999999999986,20,6,13,6,52,7,16,6,2,0,18,4.5,6,Hc,0.20059615384615384,0.16557142857142856,0.32025,0.3253333333333333,0.5,20,15,10,3,9
1,15,29,1,5,1.7079999999999989,6,10,37,96,39,91,14.151999999999989,0.061,0.8539999999999996,0.7929999999999997,20,1,5,3,65,1,7,4,5,0,16,4,6,Hc,0.2177230769230769,0.061,0.122,0.19824999999999998,0.5,20,15,10,3,9
1,15,30,1,6,3.3549999999999973,6,10,12,120,35,30,8.539999999999994,4.879999999999996,0.366,0.9149999999999996,20,11,1,1,38,16,1,1,6,0,18,4.5,6,Hc,0.22473684210526312,0.305,0.366,0.9149999999999996,0.5,20,15,10,3,9
1,16,31,1,2,3.1109999999999975,9,14,87,53,47,57,6.404999999999995,2.439999999999998,3.537999999999997,4.269999999999997,17,6,11,11,26,7,16,15,4,0,16,4,6,Hc,0.2463461538461538,0.3485714285714285,0.221125,0.2846666666666667,0.5,20,15,10,3,9
1,16,32,1,9,3.903999999999997,13,24,6,62,81,28,14.090999999999989,2.3789999999999982,0.122,0.244,20,6,1,3,66,6,1,3,4,0,18,4.5,6,Hc,0.2135,0.39649999999999985,0.122,0.08133333333333333,0.5,20,15,10,3,9
1,17,33,1,2,2.9889999999999977,9,13,30,25,32,36,7.8079999999999945,2.0129999999999986,0.488,4.818999999999996,20,7,2,15,41,8,2,28,4,1,60,5,6,Hc,0.19043902439024388,0.251625,0.244,0.17210714285714285,0.5,20,15,10,3,9
1,17,34,1,5,1.646999999999999,7,8,15,107,77,99,40.93099999999997,0.061,0.061,0.366,20,1,1,1,169,1,1,1,5,0,13,3.25,6,Hc,0.24219526627218932,0.061,0.061,0.366,0.5,20,15,10,3,9
1,18,35,1,5,1.1589999999999994,4,4,41,57,90,43,5.733999999999996,4.086999999999997,0.7929999999999997,0.305,15,12,1,2,21,14,1,2,5,0,17,4.25,6,Hc,0.273047619047619,0.29192857142857137,0.7929999999999997,0.1525,0.5,20,15,10,3,9
1,18,36,1,9,1.9519999999999986,7,8,24,26,61,103,7.624999999999995,2.0739999999999985,0.061,1.0979999999999994,18,7,1,2,26,9,1,2,4,0,17,4.25,6,Hc,0.2932692307692307,0.23044444444444442,0.061,0.5489999999999999,0.5,20,15,10,3,9
1,1,1,0,5,2.9889999999999977,10,16,47,42,44,16,5.611999999999996,1.524999999999999,3.2329999999999974,10.979999999999992,17,3,10,16,30,4,14,51,5,0.5,21,5.25,6,Hc,0.18706666666666666,0.38124999999999987,0.2309285714285714,0.2152941176470588,0.5,20,15,10,3,10
1,1,2,0,3,3.903999999999997,13,23,108,99,12,5,13.968999999999989,0.061,0.183,1.524999999999999,20,1,3,7,60,1,3,10,5,0,16,4,6,Hc,0.23281666666666664,0.061,0.061,0.1525,0.5,20,15,10,3,10
1,2,3,0,8,2.9889999999999977,13,18,112,116,31,26,12.44399999999999,3.598999999999997,1.0979999999999994,3.2939999999999974,20,13,4,10,55,13,5,13,2,0,14,3.5,6,Hc,0.22625454545454543,0.2768461538461538,0.2196,0.2533846153846154,0.5,20,15,10,3,10
1,2,4,0,1,2.622999999999998,6,8,73,106,2,52,8.051999999999994,3.476999999999997,2.2569999999999983,1.524999999999999,20,7,7,9,27,8,8,11,3,0,15,3.75,6,Hc,0.2982222222222222,0.4346249999999999,0.28212499999999996,0.13863636363636364,0.5,20,15,10,3,10
1,3,5,0,1,2.622999999999998,9,13,82,15,79,81,18.177999999999987,2.3179999999999983,1.1589999999999994,0.6099999999999999,20,10,4,4,86,12,4,6,3,0.5,15,3.75,6,Hc,0.2113720930232558,0.19316666666666665,0.28974999999999995,0.10166666666666667,0.5,20,15,10,3,10
1,3,6,0,4,1.8909999999999987,5,6,103,96,102,1,6.282999999999996,9.698999999999993,3.2329999999999974,0.305,20,19,9,2,27,44,18,2,2,0,13,3.25,6,Hc,0.2327037037037037,0.22043181818181815,0.1796111111111111,0.1525,0.5,20,15,10,3,10
1,4,7,0,3,2.622999999999998,10,16,36,35,27,29,12.19999999999999,3.9649999999999967,0.183,5.123999999999996,20,14,1,12,55,19,1,19,5,1,60,5,6,Hc,0.2218181818181818,0.20868421052631578,0.183,0.26968421052631575,0.5,20,15,10,3,10
1,4,8,0,5,2.9889999999999977,13,19,38,48,52,43,8.966999999999993,2.1959999999999984,5.306999999999996,1.646999999999999,20,7,16,6,46,13,26,8,5,0.5,19,4.75,6,Hc,0.19493478260869565,0.16892307692307693,0.2041153846153846,0.20587499999999997,0.5,20,15,10,3,10
1,5,9,0,6,1.463999999999999,3,8,12,8,11,2,3.4769999999999976,17.262999999999987,4.086999999999997,1.463999999999999,11,18,14,5,19,75,25,7,6,1,72,6,6,Hc,0.183,0.2301733333333333,0.16348,0.20914285714285713,0.5,20,15,10,3,10
1,5,10,0,7,2.2569999999999983,8,12,23,32,104,17,6.221999999999995,8.356999999999994,0.6099999999999999,0.244,19,16,2,2,28,29,2,2,6,0,19,4.75,6,Hc,0.22221428571428567,0.28817241379310343,0.305,0.122,0.5,20,15,10,3,10
1,6,11,1,10,1.646999999999999,8,10,89,6,90,118,12.13899999999999,5.550999999999996,1.646999999999999,1.0369999999999995,20,14,9,3,54,24,11,3,3,0,14,3.5,6,Hc,0.22479629629629627,0.23129166666666665,0.14972727272727274,0.34566666666666657,0.5,20,15,10,3,10
1,6,12,1,1,1.8909999999999987,7,11,73,78,106,51,10.735999999999992,3.537999999999997,2.3789999999999982,0.7319999999999998,20,12,7,3,48,14,7,3,3,0,12,3,6,Hc,0.22366666666666665,0.25271428571428567,0.33985714285714286,0.244,0.5,20,15,10,3,10
1,7,13,1,2,2.683999999999998,7,11,79,118,57,117,16.774999999999988,2.1959999999999984,8.722999999999994,2.3789999999999982,20,6,17,7,64,6,31,9,4,0,11,2.75,6,Hc,0.262109375,0.36599999999999994,0.2813870967741935,0.2643333333333333,0.5,20,15,10,3,10
1,7,14,1,3,2.805999999999998,9,12,32,27,96,26,7.014999999999995,7.746999999999994,0.488,2.0129999999999986,20,16,3,9,30,34,3,12,5,0.5,18,4.5,6,Hc,0.2338333333333333,0.22785294117647056,0.16266666666666665,0.16775,0.5,20,15,10,3,10
1,8,15,1,7,1.524999999999999,6,10,14,84,24,73,3.110999999999998,2.3789999999999982,4.147999999999997,1.0369999999999995,15,6,12,6,20,7,16,6,6,0,18,4.5,6,Hc,0.15555,0.33985714285714275,0.25925,0.1728333333333333,0.5,20,15,10,3,10
1,8,16,1,10,2.1349999999999985,8,9,55,99,89,58,13.41999999999999,1.0369999999999995,1.4029999999999991,1.8299999999999987,20,5,4,11,60,5,5,14,3,0,13,3.25,6,Hc,0.22366666666666665,0.2074,0.28059999999999996,0.1307142857142857,0.5,20,15,10,3,10
1,9,17,1,3,0.7929999999999997,3,3,26,35,34,78,6.343999999999996,5.001999999999996,1.0979999999999994,1.524999999999999,20,13,6,5,27,18,8,6,5,0.5,18,4.5,6,Hc,0.23496296296296296,0.27788888888888885,0.13724999999999998,0.25416666666666665,0.5,20,15,10,3,10
1,9,18,1,5,2.2569999999999983,10,14,41,107,85,39,5.245999999999996,9.149999999999993,0.9149999999999996,0.244,19,17,5,1,26,43,6,1,5,0,15,3.75,6,Hc,0.20176923076923076,0.2127906976744186,0.1525,0.244,0.5,20,15,10,3,10
1,10,19,1,7,3.659999999999997,10,15,14,17,15,94,9.027999999999993,1.463999999999999,0.9759999999999995,0.6099999999999999,20,7,5,3,35,9,5,3,6,0.5,21,5.25,6,Hc,0.25794285714285714,0.16266666666666665,0.19519999999999998,0.20333333333333334,0.5,20,15,10,3,10
1,10,20,1,3,1.9519999999999986,8,9,35,28,26,34,7.685999999999995,2.622999999999998,3.720999999999997,2.2569999999999983,20,6,10,7,29,7,14,7,5,1,60,5,6,Hc,0.2650344827586207,0.37471428571428567,0.26578571428571424,0.3224285714285714,0.5,20,15,10,3,10
1,11,21,1,7,2.1959999999999984,11,15,17,14,20,23,3.5989999999999975,4.269999999999997,10.308999999999992,4.330999999999997,18,12,17,8,23,23,41,13,6,1,72,6,6,Hc,0.1564782608695652,0.18565217391304348,0.25143902439024385,0.33315384615384613,0.5,20,15,10,3,10
1,11,22,1,2,3.659999999999997,10,14,50,98,54,84,9.149999999999993,7.380999999999994,1.585999999999999,2.3789999999999982,20,16,8,7,39,28,8,10,4,0,13,3.25,6,Hc,0.23461538461538461,0.2636071428571428,0.19824999999999998,0.2379,0.5,20,15,10,3,10
1,12,23,1,10,2.0739999999999985,9,11,95,91,93,33,5.428999999999996,15.005999999999988,2.8669999999999978,7.075999999999994,19,18,10,13,24,57,14,37,3,0.5,14,3.5,6,Hc,0.22620833333333332,0.2632631578947368,0.20478571428571427,0.1912432432432432,0.5,20,15,10,3,10
1,12,24,1,1,3.1719999999999975,11,14,75,84,99,9,11.223999999999991,8.234999999999994,3.720999999999997,2.1349999999999985,20,18,13,8,37,35,20,9,3,0,14,3.5,6,Hc,0.30335135135135133,0.23528571428571426,0.18605,0.2372222222222222,0.5,20,15,10,3,10
1,13,25,1,8,1.4029999999999991,8,11,113,109,85,114,11.345999999999991,0.6099999999999999,0.7319999999999998,0.6709999999999998,20,3,3,1,61,3,3,1,2,0.5,9,2.25,6,Hc,0.18599999999999997,0.20333333333333334,0.244,0.6709999999999998,0.5,20,15,10,3,10
1,13,26,1,1,1.7689999999999988,5,8,101,75,104,107,12.13899999999999,1.9519999999999986,0.061,7.319999999999994,20,5,1,14,54,7,1,24,3,0.5,9,2.25,6,Hc,0.2247962962962963,0.27885714285714286,0.061,0.30499999999999994,0.5,20,15,10,3,10
1,14,27,1,7,1.4029999999999991,5,7,18,96,87,17,1.6469999999999991,1.9519999999999986,1.3419999999999992,7.136999999999994,6,8,4,13,8,11,6,27,6,0,18,4.5,6,Hc,0.205875,0.17745454545454545,0.22366666666666665,0.2643333333333333,0.5,20,15,10,3,10
1,14,28,1,5,3.1719999999999975,7,13,8,42,41,44,9.942999999999993,1.4029999999999991,3.4159999999999973,0.6709999999999998,20,5,12,3,38,7,16,3,5,0.5,21,5.25,6,Hc,0.26165789473684203,0.20042857142857143,0.2135,0.22366666666666665,0.5,20,15,10,3,10
1,15,29,1,9,1.463999999999999,5,8,69,70,65,47,9.149999999999993,3.537999999999997,1.4029999999999991,6.526999999999995,20,13,6,15,36,15,8,34,4,0.5,17,4.25,6,Hc,0.25416666666666665,0.23586666666666667,0.175375,0.19197058823529412,0.5,20,15,10,3,10
1,15,30,1,3,2.3179999999999983,11,14,94,54,29,51,10.674999999999992,0.7319999999999998,0.8539999999999996,1.585999999999999,20,4,3,7,52,4,3,9,5,0,16,4,6,Hc,0.20528846153846153,0.183,0.2846666666666667,0.17622222222222222,0.5,20,15,10,3,10
1,16,31,1,7,1.0369999999999995,5,5,13,85,16,49,10.186999999999992,0.061,2.0739999999999985,0.9149999999999996,20,1,8,3,48,1,9,4,6,0,19,4.75,6,Hc,0.21222916666666664,0.061,0.23044444444444442,0.22875,0.5,20,15,10,3,10
1,16,32,1,5,2.1959999999999984,10,13,42,46,82,81,15.676999999999987,2.805999999999998,1.1589999999999994,3.781999999999997,20,6,5,11,67,9,7,13,5,0,16,4,6,Hc,0.23398507462686566,0.3117777777777777,0.16557142857142856,0.2909230769230769,0.5,20,15,10,3,10
1,17,33,1,5,2.500999999999998,8,10,87,44,96,97,3.9039999999999973,7.990999999999993,5.123999999999996,0.122,11,15,10,1,13,35,13,1,5,0,13,3.25,6,Hc,0.3003076923076923,0.2283142857142857,0.3941538461538461,0.122,0.5,20,15,10,3,10
1,17,34,1,3,1.9519999999999986,8,12,28,58,25,34,5.245999999999996,1.3419999999999992,2.3179999999999983,1.7689999999999988,12,5,9,8,19,5,10,9,5,0.5,19,4.75,6,Hc,0.2761052631578947,0.26839999999999997,0.23179999999999998,0.19655555555555554,0.5,20,15,10,3,10
1,18,35,1,8,2.2569999999999983,6,10,114,111,84,83,5.489999999999996,3.2329999999999974,0.366,3.1719999999999975,17,8,1,11,30,13,1,15,2,0,10,2.5,6,Hc,0.183,0.24869230769230766,0.366,0.21146666666666666,0.5,20,15,10,3,10
1,18,36,1,2,2.622999999999998,12,15,59,95,57,91,6.160999999999995,2.622999999999998,5.489999999999996,2.8669999999999978,20,8,18,11,36,12,28,15,4,0,14,3.5,6,Hc,0.1711388888888889,0.21858333333333327,0.19607142857142856,0.1911333333333333,0.5,20,15,10,3,10
1,19,37,1,5,2.622999999999998,7,8,44,40,46,77,8.844999999999994,6.587999999999995,0.6099999999999999,3.1109999999999975,20,16,3,9,27,29,3,13,5,0.5,18,4.5,6,Hc,0.32759259259259255,0.2271724137931034,0.20333333333333334,0.23930769230769228,0.5,20,15,10,3,10
1,19,38,1,3,2.2569999999999983,10,11,96,16,31,85,11.162999999999991,4.025999999999997,0.061,0.8539999999999996,20,13,1,6,52,16,1,6,5,0,17,4.25,6,Hc,0.2146730769230769,0.251625,0.061,0.14233333333333334,0.5,20,15,10,3,10
1,1,1,0,8,7.563999999999994,15,38,95,119,115,88,12.99299999999999,0.8539999999999996,6.770999999999995,0.5489999999999999,20,5,15,3,56,5,28,3,2,0,10,2.5,6,Lc,0.2320178571428571,0.1708,0.24182142857142855,0.183,0.5,20,15,20,3,1
1,1,2,0,1,8.356999999999994,16,37,75,56,55,78,14.15199999999999,5.367999999999996,2.1959999999999984,2.622999999999998,20,12,6,9,66,19,8,9,3,0,14,3.5,6,Lc,0.2144242424242424,0.2825263157894737,0.27449999999999997,0.2914444444444444,0.5,20,15,20,3,1
1,2,3,0,5,7.441999999999994,15,39,2,96,41,47,15.371999999999987,1.8299999999999987,0.305,2.744999999999998,20,4,2,9,70,4,2,11,5,0,19,4.75,6,Lc,0.2196,0.45749999999999985,0.1525,0.24954545454545454,0.5,20,15,20,3,1
1,2,4,0,3,4.6969999999999965,14,28,67,106,77,99,40.07699999999997,0.9149999999999996,1.2809999999999993,0.9149999999999996,20,4,4,2,180,5,4,2,5,0,11,2.75,6,Lc,0.22264999999999996,0.183,0.3202499999999999,0.4574999999999998,0.5,20,15,20,3,1
1,3,5,0,10,6.526999999999995,13,26,54,96,115,90,13.663999999999989,0.122,2.622999999999998,0.244,20,1,7,1,46,1,9,1,3,0,12,3,6,Lc,0.2970434782608695,0.122,0.2914444444444444,0.244,0.5,20,15,20,3,1
1,3,6,0,9,3.3549999999999973,10,13,63,81,33,104,4.086999999999997,9.942999999999993,2.805999999999998,1.463999999999999,14,19,7,7,17,42,8,7,4,0,14,3.5,6,Lc,0.24041176470588232,0.23673809523809522,0.3507499999999999,0.20914285714285713,0.5,20,15,20,3,1
1,4,7,0,10,6.343999999999995,15,28,94,95,85,55,7.380999999999995,6.8319999999999945,4.7579999999999965,1.4029999999999991,17,17,12,5,30,30,17,5,3,0.5,22,3.25,6,Lc,0.2460333333333333,0.22773333333333332,0.27988235294117647,0.2806,0.5,20,15,20,3,1
1,4,8,0,5,5.306999999999996,12,19,45,43,40,84,10.918999999999992,0.9759999999999995,4.6969999999999965,0.9149999999999996,20,3,14,5,41,5,25,6,5,0.5,33,4.5,6,Lc,0.26631707317073167,0.19519999999999998,0.18787999999999996,0.1525,0.5,20,15,20,3,1
1,5,9,0,3,8.600999999999994,16,44,92,36,32,27,15.920999999999989,2.622999999999998,1.0979999999999994,2.805999999999998,20,12,8,9,77,12,8,12,5,0.5,33,4.5,6,Lc,0.20676623376623376,0.21858333333333332,0.13724999999999998,0.2338333333333333,0.5,20,15,20,3,1
1,5,10,0,9,6.038999999999995,15,29,63,83,69,66,14.21299999999999,0.488,1.0369999999999995,0.6709999999999998,20,3,5,4,58,3,5,4,4,0.5,27,3.75,6,Lc,0.24505172413793103,0.16266666666666665,0.2074,0.16775,0.5,20,15,20,3,1
1,6,11,1,7,6.343999999999995,10,29,23,20,17,71,8.844999999999994,3.1719999999999975,4.208999999999997,12.19999999999999,20,9,14,17,41,15,20,61,6,0.5,40,5.5,6,Lc,0.21573170731707314,0.21146666666666666,0.21044999999999997,0.19999999999999998,0.5,20,15,20,3,1
1,6,12,1,5,5.001999999999996,15,27,46,44,76,80,7.197999999999995,3.476999999999997,2.439999999999998,2.3179999999999983,20,13,12,10,37,21,16,16,5,0,16,4,6,Lc,0.1945405405405405,0.16557142857142856,0.1525,0.14487499999999998,0.5,20,15,20,3,1
1,7,13,1,5,5.916999999999995,12,32,43,90,85,45,23.54599999999998,3.1719999999999975,0.061,2.744999999999998,20,14,1,9,107,16,1,11,5,0,16,4,6,Lc,0.22005607476635514,0.19824999999999998,0.061,0.24954545454545451,0.5,20,15,20,3,1
1,7,14,1,3,5.367999999999996,14,23,100,107,104,15,29.584999999999976,3.2939999999999974,4.818999999999996,56.668999999999954,20,13,15,17,128,15,23,231,5,0.5,18,3,6,Lc,0.23113281249999995,0.2196,0.2095217391304348,0.2453203463203463,0.5,20,15,20,3,1
1,8,15,1,7,6.526999999999995,15,35,21,19,16,17,17.079999999999988,0.7319999999999998,12.13899999999999,21.593999999999983,20,4,14,17,80,4,42,96,6,1,72,6,6,Lc,0.21349999999999997,0.183,0.28902380952380946,0.22493749999999998,0.5,20,15,20,3,1
1,8,16,1,5,7.563999999999994,18,42,40,70,87,89,12.62699999999999,17.689999999999987,8.661999999999994,0.427,20,18,18,3,65,68,39,3,5,0,15,3.75,6,Lc,0.19426153846153846,0.2601470588235294,0.2221025641025641,0.14233333333333334,0.5,20,15,20,3,1
1,9,17,1,8,4.818999999999996,12,24,119,110,69,87,9.515999999999993,1.463999999999999,2.622999999999998,0.122,20,8,9,1,48,8,11,1,2,0,11,2.75,6,Lc,0.19824999999999998,0.183,0.23845454545454542,0.122,0.5,20,15,20,3,1
1,9,18,1,7,4.574999999999997,12,16,23,17,16,81,9.698999999999993,1.524999999999999,15.554999999999987,0.061,20,4,18,1,38,4,74,1,6,0.5,39,5.25,6,Lc,0.25523684210526315,0.38124999999999987,0.2102027027027027,0.061,0.5,20,15,20,3,1
1,10,19,1,7,3.537999999999997,10,16,23,14,21,46,3.7819999999999974,6.587999999999995,2.500999999999998,0.122,12,15,8,1,18,38,9,1,6,0.5,41,5.75,6,Lc,0.2101111111111111,0.1733684210526316,0.27788888888888885,0.122,0.5,20,15,20,3,1
1,10,20,1,3,4.513999999999997,14,21,36,33,35,113,7.563999999999995,3.4159999999999973,0.366,1.8909999999999987,20,14,1,9,30,20,1,10,5,0.5,32,4.25,6,Lc,0.2521333333333333,0.17079999999999998,0.366,0.1891,0.5,20,15,20,3,1
1,11,21,1,3,3.4159999999999973,7,16,29,25,90,91,5.916999999999995,3.903999999999997,6.587999999999995,3.3549999999999973,15,11,16,12,25,17,28,20,5,0,16,4,6,Lc,0.23668,0.22964705882352937,0.23528571428571426,0.16774999999999998,0.5,20,15,20,3,1
1,11,22,1,7,12.62699999999999,15,52,16,15,48,43,14.395999999999988,1.3419999999999992,0.8539999999999996,1.0369999999999995,20,5,6,2,60,8,6,2,6,0,22,5.5,6,Lc,0.2399333333333333,0.16775,0.14233333333333334,0.5184999999999997,0.5,20,15,20,3,1
1,12,23,1,7,9.576999999999993,16,39,19,22,14,13,12.50499999999999,7.014999999999994,6.221999999999995,16.16499999999999,20,15,14,17,53,39,22,57,6,1,72,6,6,Lc,0.23594339622641508,0.17987179487179486,0.2828181818181818,0.2835964912280701,0.5,20,15,20,3,1
1,12,24,1,3,2.9279999999999977,10,15,27,32,28,26,7.319999999999995,5.367999999999996,0.7319999999999998,1.646999999999999,20,13,4,5,30,21,6,7,5,1,60,5,6,Lc,0.24399999999999997,0.25561904761904763,0.122,0.23528571428571426,0.5,20,15,20,3,1
1,13,25,1,3,8.173999999999994,13,38,29,30,67,72,9.454999999999993,4.452999999999997,3.842999999999997,6.221999999999995,17,13,11,14,42,19,15,24,5,0,18,4.5,6,Lc,0.2251190476190476,0.23436842105263153,0.2562,0.25925,0.5,20,15,20,3,1
1,13,26,1,8,3.720999999999997,11,18,37,120,91,109,9.088999999999993,1.8909999999999987,1.2809999999999993,0.8539999999999996,20,8,5,4,44,10,5,4,2,0,12,3,6,Lc,0.2065681818181818,0.1891,0.2562,0.2135,0.5,20,15,20,3,1
1,14,27,1,7,8.112999999999994,15,40,20,16,86,62,12.870999999999992,1.7689999999999988,1.1589999999999994,2.500999999999998,20,5,5,10,55,5,5,11,6,0,19,4.75,6,Lc,0.2340181818181818,0.3538,0.23179999999999998,0.22736363636363632,0.5,20,15,20,3,1
1,14,28,1,1,2.683999999999998,12,19,81,80,59,45,8.051999999999994,0.9759999999999995,6.343999999999995,1.2809999999999993,20,3,12,3,43,3,21,4,3,0,15,3.75,6,Lc,0.18725581395348836,0.3253333333333333,0.3020952380952381,0.3202499999999999,0.5,20,15,20,3,1
1,15,29,1,8,8.356999999999994,19,50,113,94,41,39,10.125999999999992,6.343999999999995,3.3549999999999973,0.6099999999999999,20,15,12,2,58,29,14,2,2,0,15,3.75,6,Lc,0.17458620689655172,0.21875862068965515,0.23964285714285713,0.305,0.5,20,15,20,3,1
1,15,30,1,4,3.1109999999999975,8,13,100,102,103,75,12.19999999999999,0.6099999999999999,2.0129999999999986,64.17199999999997,20,3,9,17,57,3,10,288,2,0.5,15,2.25,6,Lc,0.21403508771929824,0.20333333333333334,0.20129999999999998,0.22281944444444443,0.5,20,15,20,3,1
1,16,31,1,1,5.001999999999996,14,27,17,79,73,112,28.425999999999977,0.061,0.305,0.061,20,1,3,1,113,1,3,1,3,0,14,3.5,6,Lc,0.25155752212389376,0.061,0.10166666666666667,0.061,0.5,20,15,20,3,1
1,16,32,1,6,6.587999999999995,18,41,3,10,71,7,17.750999999999987,1.1589999999999994,1.3419999999999992,0.061,20,7,6,1,93,7,7,1,6,0.5,40,5.5,6,Lc,0.19087096774193546,0.16557142857142856,0.1917142857142857,0.061,0.5,20,15,20,3,1
1,17,33,1,1,5.977999999999995,10,29,77,1,40,79,16.34799999999999,4.574999999999997,0.183,0.427,20,13,2,4,65,19,2,4,3,0,17,4.25,6,Lc,0.25150769230769227,0.2407894736842105,0.0915,0.10675,0.5,20,15,20,3,1
1,17,34,1,7,6.038999999999995,17,35,17,69,68,21,9.210999999999993,3.537999999999997,2.9889999999999977,0.6709999999999998,20,10,10,3,40,12,16,3,6,0,20,5,6,Lc,0.23027499999999995,0.2948333333333333,0.1868125,0.22366666666666665,0.5,20,15,20,3,1
1,18,35,1,6,4.452999999999997,11,17,5,4,11,37,16.652999999999988,28.852999999999977,0.061,0.122,20,19,1,1,73,126,1,1,6,0.5,41,5.75,6,Lc,0.22812328767123286,0.2289920634920635,0.061,0.122,0.5,20,15,20,3,1
1,18,36,1,3,4.025999999999997,12,19,28,31,76,111,8.417999999999994,2.439999999999998,0.6709999999999998,1.1589999999999994,20,11,3,4,42,13,3,4,5,0,15,3.75,6,Lc,0.20042857142857143,0.18769230769230769,0.22366666666666662,0.28975,0.5,20,15,20,3,1
1,1,1,0,2,7.990999999999993,15,38,14,96,88,50,22.020999999999983,0.122,2.8669999999999978,1.0369999999999995,20,2,11,3,96,2,15,4,4,0,16,4,6,Lc,0.22938541666666665,0.061,0.19113333333333332,0.25925,0.5,20,15,20,3,2
1,1,2,0,1,5.428999999999996,13,26,80,73,79,31,7.685999999999995,2.0129999999999986,6.099999999999995,1.2809999999999993,20,8,17,4,35,13,33,4,3,0.5,23,3.5,6,Lc,0.2196,0.15484615384615386,0.18484848484848485,0.32025,0.5,20,15,20,3,2
1,2,3,0,8,4.818999999999996,14,25,113,118,13,33,9.027999999999993,9.881999999999993,1.2809999999999993,0.061,20,16,8,1,39,40,9,1,2,0,15,3.75,6,Lc,0.23148717948717945,0.24704999999999996,0.14233333333333334,0.061,0.5,20,15,20,3,2
1,2,4,0,5,4.6969999999999965,13,24,38,48,41,40,8.295999999999994,0.7929999999999997,4.269999999999997,2.9279999999999977,20,2,13,7,37,2,16,12,5,1,60,5,6,Lc,0.2242162162162162,0.39649999999999996,0.266875,0.24399999999999997,0.5,20,15,20,3,2
1,3,5,0,8,6.099999999999995,14,22,120,52,57,116,8.661999999999994,3.842999999999997,1.0979999999999994,0.6709999999999998,20,9,3,3,30,11,3,3,2,0,12,3,6,Lc,0.2887333333333333,0.3493636363636363,0.3659999999999999,0.22366666666666665,0.5,20,15,20,3,2
1,3,6,0,6,4.818999999999996,10,20,2,7,5,105,6.648999999999996,2.3789999999999982,13.602999999999989,2.439999999999998,16,6,18,9,28,10,60,12,6,0.5,38,5,6,Lc,0.2374642857142857,0.23789999999999997,0.22671666666666665,0.2033333333333333,0.5,20,15,20,3,2
1,4,7,0,8,3.4159999999999973,10,19,116,31,30,117,5.001999999999996,7.807999999999994,1.8909999999999987,1.7689999999999988,18,14,4,7,29,34,4,8,2,0,14,3.5,6,Lc,0.17248275862068965,0.22964705882352937,0.4727499999999998,0.22112499999999996,0.5,20,15,20,3,2
1,4,8,0,10,5.611999999999996,14,25,95,58,13,86,10.735999999999992,0.6099999999999999,1.8299999999999987,2.0129999999999986,20,1,8,6,47,1,11,8,3,0,16,4,6,Lc,0.22842553191489362,0.6099999999999999,0.16636363636363635,0.25162499999999993,0.5,20,15,20,3,2
