Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,agent,model,risk,run
1,5,10,0,5,7.014999999999994,13,34,41,43,39,40,7.258999999999994,1.3419999999999992,1.0369999999999995,8.417999999999994,16,4,3,16,37,7,4,29,5,1,60,5,7,Lc,0.19618918918918918,0.1917142857142857,0.25925,0.2902758620689655,payoff,adapted,Lc,1
1,6,11,0,6,11.83399999999999,15,54,7,3,74,53,14.456999999999988,6.709999999999995,0.9759999999999995,1.0369999999999995,20,15,4,4,61,28,4,5,6,0,19,4.75,7,Lc,0.23699999999999996,0.23964285714285713,0.244,0.20739999999999997,payoff,adapted,Lc,1
1,6,12,0,5,9.149999999999993,14,42,46,39,17,24,11.040999999999991,0.488,0.061,2.805999999999998,20,2,1,9,49,3,1,13,5,0,22,5.5,7,Lc,0.22532653061224486,0.16266666666666665,0.061,0.21584615384615383,payoff,adapted,Lc,1
1,7,13,1,8,11.040999999999991,16,58,118,117,83,78,12.93199999999999,2.8669999999999978,1.8909999999999987,0.305,20,8,9,1,69,11,11,1,2,0,10,2.5,7,Lc,0.18742028985507245,0.2606363636363636,0.1719090909090909,0.305,payoff,adapted,Lc,1
1,7,14,1,10,6.770999999999995,11,33,87,89,88,19,6.8929999999999945,1.0369999999999995,1.2809999999999993,3.842999999999997,12,6,5,14,34,6,5,23,3,0.5,24,3.75,7,Lc,0.20273529411764704,0.17283333333333334,0.2562,0.16708695652173913,payoff,adapted,Lc,1
1,8,15,1,4,7.502999999999994,14,37,97,102,16,19,8.173999999999994,3.537999999999997,0.6099999999999999,1.0369999999999995,19,10,4,6,42,16,5,7,2,0,16,4,7,Lc,0.1946190476190476,0.221125,0.122,0.14814285714285713,payoff,adapted,Lc,1
1,8,16,1,6,12.80999999999999,14,57,8,4,3,6,14.395999999999988,1.8299999999999987,9.881999999999993,2.2569999999999983,20,6,17,7,68,7,39,8,6,1,72,6,7,Lc,0.21170588235294116,0.2614285714285714,0.2533846153846154,0.28212499999999996,payoff,adapted,Lc,1
1,9,17,1,8,12.32199999999999,17,60,116,120,117,81,12.44399999999999,0.7929999999999997,0.244,0.427,18,7,1,1,61,7,1,1,2,0.5,15,2.25,7,Lc,0.204,0.11328571428571428,0.244,0.427,payoff,adapted,Lc,1
1,9,18,1,2,6.343999999999995,13,34,59,58,54,60,8.051999999999994,3.659999999999997,1.7689999999999988,3.4159999999999973,18,10,8,9,40,14,9,13,4,1,48,4,7,Lc,0.20129999999999998,0.2614285714285714,0.19655555555555554,0.26276923076923075,payoff,adapted,Lc,1
1,10,19,1,3,8.722999999999994,16,46,26,14,33,15,13.053999999999991,22.264999999999983,0.9149999999999996,0.366,20,19,6,2,58,89,6,2,5,0,22,5.5,7,Lc,0.22506896551724137,0.2501685393258427,0.1525,0.183,payoff,adapted,Lc,1
1,10,20,1,1,4.025999999999997,9,23,75,80,81,77,5.062999999999997,2.0739999999999985,0.9759999999999995,2.0739999999999985,13,8,3,6,27,11,3,9,3,1,36,3,7,Lc,0.1875185185185185,0.18854545454545454,0.3253333333333333,0.23044444444444445,payoff,adapted,Lc,1
1,11,21,1,10,9.332999999999993,14,39,90,63,86,118,9.576999999999993,7.563999999999994,0.8539999999999996,0.6099999999999999,16,16,2,1,41,32,3,1,3,0,12,3,7,Lc,0.2335853658536585,0.23637499999999997,0.2846666666666666,0.6099999999999999,payoff,adapted,Lc,1
1,11,22,1,2,6.526999999999995,14,34,52,60,55,54,7.929999999999994,1.2809999999999993,0.061,4.025999999999997,19,5,1,8,39,6,1,14,4,1,48,4,7,Lc,0.2033333333333333,0.2135,0.061,0.28757142857142853,payoff,adapted,Lc,1
1,12,23,1,10,6.953999999999994,15,32,85,87,91,88,10.125999999999992,0.9149999999999996,3.659999999999997,0.061,20,3,8,1,42,3,10,1,3,1,36,3,7,Lc,0.24109523809523808,0.30499999999999994,0.36599999999999994,0.061,payoff,adapted,Lc,1
1,12,24,1,1,15.371999999999987,14,66,74,80,117,82,15.737999999999987,0.244,4.635999999999997,2.561999999999998,16,1,13,10,68,1,18,17,3,0.5,20,2.75,7,Lc,0.2314411764705882,0.244,0.25755555555555554,0.15070588235294116,payoff,adapted,Lc,1
1,13,25,1,5,11.83399999999999,20,70,37,48,46,72,12.62699999999999,4.818999999999996,3.9649999999999967,4.818999999999996,20,15,13,14,75,22,19,20,5,0.5,34,4.75,7,Lc,0.16835999999999998,0.21904545454545454,0.20868421052631578,0.24094999999999997,payoff,adapted,Lc,1
1,13,26,1,3,6.709999999999995,12,26,34,9,36,2,7.563999999999995,3.720999999999997,0.122,2.561999999999998,18,10,2,6,32,16,2,9,5,0,22,5.5,7,Lc,0.23637499999999997,0.23256249999999998,0.061,0.2846666666666666,payoff,adapted,Lc,1
1,14,27,1,3,7.9299999999999935,13,37,27,31,49,26,9.576999999999993,1.585999999999999,0.305,1.8909999999999987,20,9,2,5,47,9,2,6,5,0.5,34,4.75,7,Lc,0.2037659574468085,0.17622222222222222,0.1525,0.31516666666666665,payoff,adapted,Lc,1
1,14,28,1,4,11.162999999999991,12,59,102,100,98,15,15.37199999999999,0.122,7.197999999999994,3.720999999999997,20,1,17,9,71,1,41,11,2,0.5,18,3,7,Lc,0.21650704225352113,0.122,0.1755609756097561,0.3382727272727272,payoff,adapted,Lc,1
1,15,29,1,5,16.34799999999999,14,75,46,39,16,15,17.567999999999987,0.9759999999999995,0.061,17.506999999999987,16,4,1,17,77,5,1,65,5,0,22,5.5,7,Lc,0.2281558441558441,0.19519999999999998,0.061,0.2693384615384615,payoff,adapted,Lc,1
1,15,30,1,1,11.162999999999991,20,55,7,1,84,9,13.968999999999989,0.7929999999999997,0.427,1.0979999999999994,20,2,3,3,66,2,3,3,3,0.5,39,5.25,7,Lc,0.21165151515151515,0.39649999999999996,0.14233333333333334,0.3659999999999998,payoff,adapted,Lc,1
1,16,31,1,2,4.574999999999997,15,22,14,55,74,80,35.684999999999974,0.061,0.427,1.4029999999999991,20,1,1,5,164,1,1,6,4,0,16,4,7,Lc,0.21759146341463415,0.061,0.427,0.23383333333333334,payoff,adapted,Lc,1
1,16,32,1,10,6.953999999999994,17,37,86,4,95,88,9.271999999999993,14.334999999999988,0.366,0.366,20,18,3,4,45,59,3,4,3,0.5,24,3.75,7,Lc,0.20604444444444442,0.24296610169491523,0.122,0.0915,payoff,adapted,Lc,1
1,17,33,1,5,15.127999999999988,18,71,43,41,19,55,16.40899999999999,2.744999999999998,9.881999999999993,0.366,20,9,16,1,74,11,31,1,5,0,20,5,7,Lc,0.2217432432432432,0.2495454545454545,0.318774193548387,0.366,payoff,adapted,Lc,1
1,17,34,1,10,5.367999999999996,11,25,95,7,2,94,5.916999999999996,1.2809999999999993,5.7339999999999955,1.7689999999999988,13,7,12,6,27,7,25,8,3,0,18,4.5,7,Lc,0.21914814814814812,0.183,0.22935999999999998,0.221125,payoff,adapted,Lc,1
1,18,35,1,7,14.456999999999988,17,70,14,21,22,86,17.994999999999987,2.622999999999998,3.781999999999997,1.524999999999999,20,8,11,4,82,8,14,5,6,0.5,39,5.25,7,Lc,0.2194512195121951,0.3278749999999999,0.27014285714285713,0.30499999999999994,payoff,adapted,Lc,1
1,18,36,1,1,8.417999999999994,11,42,75,1,82,3,13.480999999999991,5.916999999999995,1.3419999999999992,0.122,20,15,7,2,61,27,9,2,3,0,18,4.5,7,Lc,0.22099999999999997,0.21914814814814812,0.1491111111111111,0.061,payoff,adapted,Lc,1
1,19,37,1,6,13.17599999999999,18,65,5,68,8,6,14.700999999999988,5.184999999999996,3.659999999999997,0.6099999999999999,20,13,8,5,70,24,9,5,6,0.5,40,5.5,7,Lc,0.21001428571428568,0.21604166666666666,0.40666666666666657,0.122,payoff,adapted,Lc,1
1,19,38,1,7,8.966999999999993,18,45,13,18,75,30,11.162999999999991,2.0129999999999986,3.2329999999999974,3.537999999999997,20,10,9,10,61,11,11,15,6,0,20,5,7,Lc,0.183,0.183,0.2939090909090909,0.23586666666666667,payoff,adapted,Lc,1
1,1,1,0,6,10.857999999999992,17,42,3,89,34,54,12.01699999999999,5.7949999999999955,1.2809999999999993,1.4029999999999991,20,14,7,8,48,24,8,10,6,0,18,4.5,6,Lc,0.25035416666666666,0.2414583333333333,0.160125,0.1403,payoff,adapted,Lc,2
1,1,2,0,5,7.075999999999994,17,32,39,48,38,104,9.759999999999993,1.646999999999999,0.5489999999999999,2.805999999999998,20,7,3,10,47,8,3,13,5,0.5,32,4.25,6,Lc,0.2076595744680851,0.205875,0.183,0.21584615384615383,payoff,adapted,Lc,2
1,2,3,0,9,10.918999999999992,17,54,69,71,92,119,12.74899999999999,5.001999999999996,4.452999999999997,4.269999999999997,20,9,10,9,65,17,19,15,4,0,13,3.25,6,Lc,0.19613846153846154,0.29423529411764704,0.23436842105263156,0.2846666666666667,payoff,adapted,Lc,2
1,2,4,0,5,7.8689999999999936,18,42,45,14,101,15,17.872999999999987,3.598999999999997,8.539999999999994,2.8669999999999978,20,15,17,10,92,19,36,12,5,0,19,4.75,6,Lc,0.19427173913043477,0.18942105263157893,0.23722222222222222,0.23891666666666667,payoff,adapted,Lc,2
1,3,5,0,7,7.502999999999994,13,34,20,24,21,23,10.369999999999992,4.391999999999997,2.683999999999998,3.1109999999999975,20,15,9,8,47,28,12,11,6,1,72,6,6,Lc,0.2206382978723404,0.15685714285714286,0.22366666666666665,0.28281818181818175,payoff,adapted,Lc,2
1,3,6,0,5,5.245999999999996,11,25,38,41,57,77,7.8689999999999944,0.183,4.452999999999997,2.9279999999999977,20,1,11,11,38,1,14,13,5,0,17,4.25,6,Lc,0.20707894736842106,0.183,0.31807142857142856,0.22523076923076923,payoff,adapted,Lc,2
1,4,7,0,9,6.953999999999994,14,26,62,68,69,114,7.258999999999994,0.305,3.476999999999997,6.221999999999995,15,1,11,14,27,1,13,25,4,0.5,26,3.5,6,Lc,0.26885185185185184,0.305,0.2674615384615384,0.24888,payoff,adapted,Lc,2
1,4,8,0,7,11.528999999999991,17,52,16,44,18,13,13.23699999999999,1.0369999999999995,0.366,3.2939999999999974,20,1,4,9,61,1,4,12,6,0.5,41,5.75,6,Lc,0.21699999999999997,1.0369999999999995,0.0915,0.27449999999999997,payoff,adapted,Lc,2
1,5,9,0,7,7.136999999999994,9,24,22,34,13,108,9.393999999999993,5.489999999999996,3.903999999999997,0.061,16,15,10,1,32,26,14,1,6,0,19,4.75,6,Lc,0.29356249999999995,0.21115384615384614,0.2788571428571428,0.061,payoff,adapted,Lc,2
1,5,10,0,5,10.125999999999992,16,46,43,88,91,57,13.846999999999989,0.305,2.561999999999998,0.8539999999999996,20,3,7,2,65,3,8,3,5,0,15,3.75,6,Lc,0.21303076923076922,0.10166666666666667,0.32025,0.2846666666666667,payoff,adapted,Lc,2
1,6,11,1,6,7.014999999999994,13,32,1,2,106,103,8.173999999999994,0.366,7.746999999999994,0.8539999999999996,18,4,16,3,38,4,39,3,6,0,16,4,6,Lc,0.21510526315789474,0.0915,0.19864102564102562,0.2846666666666667,payoff,adapted,Lc,2
1,6,12,1,7,7.258999999999994,14,30,15,24,21,16,10.491999999999992,2.3179999999999983,1.4029999999999991,3.3549999999999973,20,11,5,13,42,16,5,17,6,1,72,6,6,Lc,0.24980952380952376,0.144875,0.2806,0.1973529411764706,payoff,adapted,Lc,2
1,7,13,1,5,6.8319999999999945,14,43,38,13,85,45,8.478999999999994,70.69900000000072,0.061,0.061,20,19,1,1,49,285,1,1,5,0,19,4.75,6,Lc,0.1730408163265306,0.24806666666666663,0.061,0.061,payoff,adapted,Lc,2
1,7,14,1,1,12.13899999999999,18,64,84,54,10,76,13.663999999999989,4.818999999999996,0.9149999999999996,0.122,20,16,3,1,72,24,3,1,3,0,16,4,6,Lc,0.18977777777777777,0.20079166666666665,0.305,0.122,payoff,adapted,Lc,2
1,8,15,1,7,12.32199999999999,16,63,22,18,92,14,13.54199999999999,0.488,2.3789999999999982,0.427,20,3,7,1,72,3,9,1,6,0.5,39,5.25,6,Lc,0.18808333333333332,0.16266666666666665,0.2643333333333333,0.427,payoff,adapted,Lc,2
1,8,16,1,8,9.088999999999993,18,47,112,12,118,111,10.613999999999992,1.1589999999999994,1.7689999999999988,1.0979999999999994,20,3,8,4,52,4,8,4,2,0.5,18,3,6,Lc,0.20411538461538462,0.28975,0.221125,0.27449999999999997,payoff,adapted,Lc,2
1,9,17,1,10,7.563999999999994,15,40,2,3,93,41,36.41699999999997,0.305,0.061,0.427,20,2,1,3,144,2,1,3,3,0,20,5,6,Lc,0.2528958333333333,0.1525,0.061,0.14233333333333334,payoff,adapted,Lc,2
1,9,18,1,7,9.332999999999993,16,44,14,34,107,31,9.393999999999993,2.683999999999998,1.7079999999999989,3.781999999999997,17,9,3,12,45,11,5,17,6,0,18,4.5,6,Lc,0.20875555555555556,0.244,0.34159999999999996,0.2224705882352941,payoff,adapted,Lc,2
1,10,19,1,9,7.563999999999994,15,43,62,61,65,13,7.685999999999994,2.3179999999999983,4.086999999999997,1.7689999999999988,16,9,13,4,44,13,19,7,4,0.5,30,4.5,6,Lc,0.17468181818181816,0.1783076923076923,0.21510526315789472,0.2527142857142857,payoff,adapted,Lc,2
1,10,20,1,8,5.916999999999995,14,28,113,117,118,109,7.075999999999995,2.0129999999999986,0.8539999999999996,0.366,19,7,4,2,33,9,5,2,2,1,24,2,6,Lc,0.2144242424242424,0.22366666666666665,0.1708,0.183,payoff,adapted,Lc,2
1,11,21,1,2,21.288999999999984,18,103,55,19,15,54,21.349999999999984,0.7929999999999997,1.1589999999999994,1.4029999999999991,19,1,4,6,104,1,5,8,4,0,20,5,6,Lc,0.20528846153846153,0.7929999999999997,0.2318,0.175375,payoff,adapted,Lc,2
1,11,22,1,5,5.001999999999996,13,26,37,40,46,41,5.489999999999997,2.1349999999999985,3.903999999999997,1.0369999999999995,16,9,12,5,29,11,18,6,5,1,60,5,6,Lc,0.1893103448275862,0.1940909090909091,0.21688888888888888,0.17283333333333334,payoff,adapted,Lc,2
1,12,23,1,9,6.526999999999995,14,36,71,70,65,31,7.8689999999999944,1.1589999999999994,2.1959999999999984,3.3549999999999973,20,6,8,11,45,7,10,14,4,0.5,29,4.25,6,Lc,0.17486666666666664,0.16557142857142856,0.2196,0.23964285714285716,payoff,adapted,Lc,2
1,12,24,1,1,5.367999999999996,11,24,76,79,6,12,6.099999999999996,2.9279999999999977,3.2329999999999974,0.6709999999999998,14,11,11,3,27,15,18,4,3,0,18,4.5,6,Lc,0.2259259259259259,0.19519999999999998,0.1796111111111111,0.16775,payoff,adapted,Lc,2
1,13,25,1,8,13.23699999999999,18,75,32,111,118,117,14.334999999999988,0.183,1.646999999999999,0.7929999999999997,20,1,4,3,78,1,4,3,2,0.5,17,2.75,6,Lc,0.18378205128205127,0.183,0.41174999999999995,0.2643333333333333,payoff,adapted,Lc,2
1,13,26,1,5,4.818999999999996,12,24,40,37,103,12,8.112999999999994,0.6709999999999998,5.916999999999995,1.463999999999999,20,2,15,4,40,2,31,6,5,0,18,4.5,6,Lc,0.20282499999999998,0.3355,0.19087096774193546,0.244,payoff,adapted,Lc,2
1,14,27,1,8,9.515999999999993,15,52,115,116,120,118,9.942999999999993,3.0499999999999976,1.463999999999999,0.6099999999999999,18,8,6,2,55,12,6,2,2,1,24,2,6,Lc,0.18078181818181818,0.25416666666666665,0.244,0.305,payoff,adapted,Lc,2
1,14,28,1,10,12.19999999999999,18,58,95,90,87,91,15.981999999999987,0.183,0.366,0.244,20,1,2,2,75,1,2,2,3,1,36,3,6,Lc,0.2130933333333333,0.183,0.183,0.122,payoff,adapted,Lc,2
1,15,29,1,3,10.674999999999992,18,43,32,28,9,4,11.95599999999999,0.305,7.075999999999994,31.658999999999974,20,3,16,17,47,3,29,145,5,0,22,5.5,6,Lc,0.2543829787234042,0.10166666666666667,0.24399999999999997,0.21833793103448276,payoff,adapted,Lc,2
1,15,30,1,8,7.990999999999993,16,40,117,109,113,119,8.295999999999994,1.8909999999999987,2.683999999999998,3.537999999999997,17,8,11,14,42,9,13,18,2,1,24,2,6,Lc,0.19752380952380952,0.2101111111111111,0.20646153846153842,0.1965555555555555,payoff,adapted,Lc,2
1,16,31,1,10,9.027999999999993,19,44,94,96,92,15,9.820999999999993,0.244,2.500999999999998,4.635999999999997,20,2,15,11,46,2,18,20,3,0.5,24,3.75,6,Lc,0.2135,0.122,0.13894444444444445,0.23179999999999998,payoff,adapted,Lc,2
1,16,32,1,3,5.550999999999996,16,32,31,29,35,82,7.014999999999995,2.0129999999999986,0.061,2.1349999999999985,20,7,1,9,36,8,1,9,5,0.5,33,4.5,6,Lc,0.1948611111111111,0.251625,0.061,0.23722222222222222,payoff,adapted,Lc,2
1,17,33,1,9,6.709999999999995,13,35,66,72,63,33,8.905999999999993,2.683999999999998,5.672999999999996,4.7579999999999965,20,6,15,13,45,10,30,20,4,0.5,29,4.25,6,Lc,0.1979111111111111,0.26839999999999997,0.1891,0.23789999999999997,payoff,adapted,Lc,2
1,17,34,1,6,8.051999999999994,15,42,12,5,93,3,11.040999999999991,2.0739999999999985,5.062999999999996,12.13899999999999,20,7,13,15,55,7,18,50,6,0.5,39,5.25,6,Lc,0.20074545454545453,0.29628571428571426,0.28127777777777774,0.24277999999999997,payoff,adapted,Lc,2
1,18,35,1,4,6.648999999999995,17,37,101,105,1,106,9.698999999999993,0.6099999999999999,2.0129999999999986,1.4029999999999991,20,5,5,7,51,5,7,8,2,0.5,18,3,6,Lc,0.19017647058823528,0.122,0.28757142857142853,0.175375,payoff,adapted,Lc,2
1,18,36,1,7,10.308999999999992,14,51,17,15,20,21,17.567999999999987,0.6709999999999998,0.7929999999999997,0.427,20,4,4,4,80,4,4,4,6,1,72,6,6,Lc,0.2196,0.16775,0.19824999999999998,0.10675,payoff,adapted,Lc,2
1,1,1,0,6,7.8689999999999936,11,32,12,31,108,80,9.454999999999993,3.781999999999997,2.1959999999999984,0.8539999999999996,19,12,7,1,40,18,8,2,6,0,16,4,6,Lc,0.23637499999999997,0.2101111111111111,0.27449999999999997,0.42699999999999994,payoff,adapted,Lc,3
1,1,2,0,5,6.526999999999995,12,28,42,37,95,15,7.8079999999999945,0.9759999999999995,2.1959999999999984,0.5489999999999999,18,4,8,1,34,4,9,1,5,0,19,4.75,6,Lc,0.22964705882352937,0.244,0.24399999999999997,0.5489999999999999,payoff,adapted,Lc,3
1,2,3,0,1,12.44399999999999,17,60,75,80,16,76,13.54199999999999,0.427,2.3179999999999983,0.427,20,2,8,2,65,2,10,2,3,0.5,24,3.75,6,Lc,0.20833846153846153,0.2135,0.23179999999999998,0.2135,payoff,adapted,Lc,3
1,2,4,0,10,14.944999999999988,17,59,93,29,58,98,15.798999999999987,3.1109999999999975,3.3549999999999973,1.463999999999999,20,9,10,3,62,13,14,4,3,0,14,3.5,6,Lc,0.2548225806451613,0.2393076923076923,0.2396428571428571,0.3659999999999999,payoff,adapted,Lc,3
1,3,5,0,9,12.62699999999999,18,59,72,94,67,20,14.639999999999988,3.476999999999997,0.183,3.2329999999999974,20,7,1,9,66,7,1,13,4,0,17,4.25,6,Lc,0.2218181818181818,0.4967142857142856,0.183,0.24869230769230766,payoff,adapted,Lc,3
1,3,6,0,2,11.223999999999991,15,51,56,55,2,4,12.19999999999999,2.3789999999999982,3.3549999999999973,0.488,19,7,11,2,57,9,17,2,4,0,20,5,6,Lc,0.21403508771929824,0.2643333333333333,0.1973529411764706,0.244,payoff,adapted,Lc,3
1,4,7,0,8,14.700999999999988,17,75,120,115,10,111,18.238999999999987,0.9149999999999996,3.1719999999999975,0.305,20,3,14,3,99,3,20,3,2,0.5,18,3,6,Lc,0.18423232323232322,0.30499999999999994,0.1586,0.10166666666666667,payoff,adapted,Lc,3
1,4,8,0,5,10.796999999999992,16,49,44,41,71,102,10.979999999999992,2.622999999999998,9.942999999999993,0.5489999999999999,18,5,17,4,51,6,39,4,5,0,16,4,6,Lc,0.21529411764705883,0.43716666666666654,0.25494871794871793,0.13724999999999998,payoff,adapted,Lc,3
1,5,9,0,3,10.003999999999992,17,45,30,29,25,11,12.80999999999999,1.2809999999999993,2.9889999999999977,1.2809999999999993,20,6,10,3,60,7,15,3,5,0.5,36,5.25,6,Lc,0.2135,0.183,0.19926666666666665,0.4269999999999999,payoff,adapted,Lc,3
1,5,10,0,5,10.796999999999992,15,45,46,43,119,68,11.77299999999999,2.9889999999999977,2.3179999999999983,4.635999999999997,20,10,8,12,50,14,11,21,5,0,16,4,6,Lc,0.23545999999999997,0.2135,0.2107272727272727,0.22076190476190474,payoff,adapted,Lc,3
1,6,11,1,2,11.95599999999999,13,46,51,53,104,103,17.506999999999987,2.9279999999999977,0.427,0.6099999999999999,20,9,2,2,76,11,2,2,4,0,12,3,6,Lc,0.23035526315789473,0.26618181818181813,0.2135,0.305,payoff,adapted,Lc,3
1,6,12,1,10,17.384999999999987,15,79,87,92,63,95,17.811999999999987,2.500999999999998,2.0129999999999986,4.330999999999997,17,7,9,10,81,10,12,15,3,0.5,22,3.25,6,Lc,0.21990123456790123,0.25009999999999993,0.16775,0.28873333333333334,payoff,adapted,Lc,3
1,7,13,1,2,6.8929999999999945,12,25,59,53,58,51,7.746999999999995,0.488,1.8299999999999987,2.744999999999998,20,2,8,12,34,2,11,17,4,1,48,4,6,Lc,0.22785294117647056,0.244,0.16636363636363635,0.16147058823529412,payoff,adapted,Lc,3
1,7,14,1,7,7.380999999999994,14,37,15,20,34,64,9.393999999999993,5.001999999999996,0.305,0.7319999999999998,19,13,2,4,43,21,2,4,6,0,21,5.25,6,Lc,0.21846511627906975,0.23819047619047617,0.1525,0.183,payoff,adapted,Lc,3
1,8,15,1,3,10.491999999999992,19,43,108,99,63,71,26.04699999999998,0.061,8.600999999999994,0.061,20,1,14,1,103,1,31,1,5,0,12,3,6,Lc,0.252883495145631,0.061,0.2774516129032258,0.061,payoff,adapted,Lc,3
1,8,16,1,8,10.796999999999992,16,38,111,120,110,48,13.17599999999999,0.122,6.282999999999995,2.9889999999999977,20,1,16,9,51,1,30,12,2,0.5,17,2.75,6,Lc,0.25835294117647056,0.122,0.2094333333333333,0.24908333333333332,payoff,adapted,Lc,3
1,9,17,1,9,7.8689999999999936,15,38,110,113,117,116,35.867999999999974,1.2199999999999993,2.561999999999998,1.463999999999999,20,5,8,6,159,6,12,6,4,1,24,2,6,Lc,0.22558490566037734,0.20333333333333334,0.21349999999999997,0.24399999999999994,payoff,adapted,Lc,3
1,9,18,1,7,2.0739999999999985,8,8,13,14,24,105,10.552999999999992,5.062999999999996,0.6099999999999999,0.488,20,13,3,3,46,20,3,3,6,0.5,38,5,6,Lc,0.22941304347826086,0.25315,0.20333333333333334,0.16266666666666665,payoff,adapted,Lc,3
1,10,19,1,5,8.112999999999994,18,47,43,41,108,45,8.356999999999994,9.637999999999993,0.7319999999999998,1.2199999999999993,19,17,5,6,48,40,5,6,5,0.5,32,4.25,6,Lc,0.17410416666666667,0.24094999999999997,0.1464,0.2033333333333333,payoff,adapted,Lc,3
1,10,20,1,8,11.71199999999999,15,61,116,117,112,35,12.68799999999999,1.7079999999999989,4.513999999999997,1.2199999999999993,19,5,12,5,65,6,14,5,2,0.5,17,2.75,6,Lc,0.19519999999999998,0.2846666666666666,0.3224285714285714,0.24399999999999997,payoff,adapted,Lc,3
1,11,21,1,5,4.330999999999997,14,29,40,1,101,3,5.001999999999997,14.273999999999988,0.7319999999999998,0.366,16,18,2,3,31,61,2,4,5,0,19,4.75,6,Lc,0.16135483870967743,0.23399999999999999,0.36599999999999994,0.0915,payoff,adapted,Lc,3
1,11,22,1,7,3.3549999999999973,10,19,13,23,22,16,5.7339999999999955,0.6709999999999998,0.9149999999999996,0.122,20,3,6,1,33,3,7,1,6,1,72,6,6,Lc,0.17375757575757575,0.22366666666666665,0.1307142857142857,0.122,payoff,adapted,Lc,3
1,12,23,1,9,10.064999999999992,18,59,62,67,70,68,11.406999999999991,7.807999999999994,1.7689999999999988,0.6709999999999998,20,14,7,3,65,26,9,3,4,1,48,4,6,Lc,0.1754923076923077,0.3003076923076923,0.19655555555555554,0.22366666666666665,payoff,adapted,Lc,3
1,12,24,1,1,8.173999999999994,15,36,75,78,102,97,10.064999999999992,3.4159999999999973,0.122,4.025999999999997,20,8,2,13,45,8,2,19,3,0,10,2.5,6,Lc,0.22366666666666665,0.4269999999999999,0.061,0.21189473684210525,payoff,adapted,Lc,3
1,13,25,1,10,6.221999999999995,12,28,94,4,96,92,9.576999999999993,9.149999999999993,0.122,0.061,20,15,1,1,40,34,1,1,3,0.5,24,3.75,6,Lc,0.23942499999999997,0.2691176470588235,0.122,0.061,payoff,adapted,Lc,3
1,13,26,1,7,11.650999999999991,15,60,18,22,21,80,17.262999999999987,3.4159999999999973,1.8299999999999987,2.439999999999998,20,9,8,7,87,13,10,9,6,0.5,39,5.25,6,Lc,0.19842528735632184,0.26276923076923075,0.183,0.2711111111111111,payoff,adapted,Lc,3
1,14,27,1,10,8.539999999999994,15,45,94,92,72,96,9.393999999999993,0.305,6.099999999999995,2.1349999999999985,20,2,13,6,50,2,26,6,3,0.5,22,3.25,6,Lc,0.18788,0.1525,0.23461538461538461,0.3558333333333332,payoff,adapted,Lc,3
1,14,28,1,2,11.83399999999999,17,61,11,50,10,59,13.602999999999989,0.122,5.611999999999996,1.3419999999999992,20,1,13,7,67,1,25,7,4,0,20,5,6,Lc,0.20302985074626864,0.122,0.22447999999999999,0.1917142857142857,payoff,adapted,Lc,3
1,15,29,1,7,7.075999999999994,14,33,14,20,22,97,8.356999999999994,6.709999999999995,0.122,4.452999999999997,20,14,2,10,40,26,2,16,6,0.5,38,5,6,Lc,0.20892499999999997,0.25807692307692304,0.061,0.27831249999999996,payoff,adapted,Lc,3
1,15,30,1,8,8.112999999999994,15,41,111,8,110,118,8.173999999999994,3.3549999999999973,0.7319999999999998,0.5489999999999999,16,11,2,2,42,14,2,2,2,0.5,18,3,6,Lc,0.1946190476190476,0.23964285714285713,0.366,0.27449999999999997,payoff,adapted,Lc,3
1,16,31,1,10,8.478999999999994,15,42,87,95,85,67,10.247999999999992,0.5489999999999999,1.7689999999999988,4.147999999999997,20,5,6,10,49,5,7,15,3,0.5,22,3.25,6,Lc,0.20914285714285713,0.1098,0.2527142857142856,0.2765333333333333,payoff,adapted,Lc,3
1,16,32,1,5,21.898999999999983,18,104,53,3,45,38,22.874999999999982,0.6709999999999998,1.2199999999999993,0.9759999999999995,20,1,5,5,106,2,6,5,5,0,20,5,6,Lc,0.2158018867924528,0.33549999999999996,0.2033333333333333,0.19519999999999998,payoff,adapted,Lc,3
1,17,33,1,4,13.41999999999999,19,58,101,105,102,56,15.859999999999987,2.500999999999998,0.305,0.366,20,12,2,2,71,19,2,2,2,0.5,16,2.5,6,Lc,0.22338028169014085,0.1316315789473684,0.1525,0.183,payoff,adapted,Lc,3
1,17,34,1,3,14.029999999999989,13,59,34,12,29,113,14.761999999999988,2.0129999999999986,4.269999999999997,1.7079999999999989,16,5,14,7,62,8,22,7,5,0,18,4.5,6,Lc,0.23809677419354836,0.251625,0.19409090909090906,0.24399999999999997,payoff,adapted,Lc,3
1,18,35,1,9,3.0499999999999976,11,13,66,69,62,61,5.245999999999996,1.3419999999999992,4.330999999999997,0.061,20,5,10,1,26,5,15,1,4,1,48,4,6,Lc,0.20176923076923076,0.26839999999999997,0.2887333333333333,0.061,payoff,adapted,Lc,3
