model,strategy,combo_id,thres_schema,thres_item_final,risk,run,AC,performance,RT
original,bonus_oriented,1,50,45,Lc,44,0.35714285714285715,28.571428571428573,54.612428571428765
original,bonus_oriented,1,50,45,Lc,45,0.6666666666666667,40.7,53.45633333333394
original,bonus_oriented,1,50,45,Lc,46,0.375,28.5,55.821535714285716
original,bonus_oriented,1,50,45,Lc,47,0.33928571428571425,29.142857142857146,62.45092857142902
original,bonus_oriented,1,50,45,Lc,48,0.25,24.115384615384617,63.803653846154305
original,bonus_oriented,1,50,45,Lc,49,0.6785714285714286,42.392857142857146,51.46657142857139
original,bonus_oriented,1,50,45,Lc,50,0.3499999999999999,28.133333333333333,51.35793333333329
original,payoff_oriented,2,25,10,Hc,1,0.41666666666666663,22.583333333333336,24.655861111111342
original,payoff_oriented,2,25,10,Hc,2,0.3888888888888889,27.694444444444443,22.600499999999982
original,payoff_oriented,2,25,10,Hc,3,0.3611111111111111,21.22222222222222,21.014499999999984
original,payoff_oriented,2,25,10,Hc,4,0.36111111111111105,27.11111111111111,21.66855555555554
original,payoff_oriented,2,25,10,Hc,5,0.3611111111111111,18.416666666666668,21.08227777777776
original,payoff_oriented,2,25,10,Hc,6,0.5555555555555556,29.97222222222222,20.316388888888874
original,payoff_oriented,2,25,10,Hc,7,0.25,19.75,21.797333333333317
original,payoff_oriented,2,25,10,Hc,8,0.2638888888888889,18.27777777777778,20.255388888888874
original,payoff_oriented,2,25,10,Hc,9,0.3194444444444444,20.944444444444443,23.52566666666665
original,payoff_oriented,2,25,10,Hc,10,0.4333333333333333,26.366666666666664,45.22336666666721
original,payoff_oriented,2,25,10,Hc,11,0.2638888888888889,20.083333333333336,25.8148611111111
original,payoff_oriented,2,25,10,Hc,12,0.3611111111111111,24.111111111111107,23.776444444444593
original,payoff_oriented,2,25,10,Hc,13,0.4166666666666667,25,21.378805555555537
original,payoff_oriented,2,25,10,Hc,14,0.375,20.61111111111111,24.401694444444523
original,payoff_oriented,2,25,10,Hc,15,0.29166666666666663,19.36111111111111,22.661499999999982
original,payoff_oriented,2,25,10,Hc,16,0.4305555555555556,24.694444444444443,21.138194444444427
original,payoff_oriented,2,25,10,Hc,17,0.42105263157894735,19.42105263157895,20.508842105263142
original,payoff_oriented,2,25,10,Hc,18,0.4027777777777778,26.97222222222222,22.264999999999983
original,payoff_oriented,2,25,10,Hc,19,0.35526315789473684,24.42105263157895,17.79273684210525
original,payoff_oriented,2,25,10,Hc,20,0.3055555555555556,20.72222222222222,20.73830555555554
original,payoff_oriented,2,25,10,Hc,21,0.3194444444444444,21.61111111111111,20.75016666666665
original,payoff_oriented,2,25,10,Hc,22,0.27941176470588236,21.764705882352942,30.638147058824003
original,payoff_oriented,2,25,10,Hc,23,0.25,20.05263157894737,19.044842105263143
original,payoff_oriented,2,25,10,Hc,24,0.45833333333333337,28.916666666666664,22.654722222222205
original,payoff_oriented,2,25,10,Hc,25,0.5138888888888888,27.416666666666664,26.39266666666688
original,payoff_oriented,2,25,10,Hc,26,0.3055555555555556,22.416666666666664,21.172083333333315
original,payoff_oriented,2,25,10,Hc,27,0.2777777777777778,19.666666666666664,25.75724999999998
original,payoff_oriented,2,25,10,Hc,28,0.4473684210526315,23.842105263157897,18.5696842105263
original,payoff_oriented,2,25,10,Hc,29,0.3194444444444444,22.25,25.46919444444474
original,payoff_oriented,2,25,10,Hc,30,0.5138888888888888,25.72222222222222,21.365249999999982
original,payoff_oriented,2,25,10,Hc,31,0.4264705882352941,25.323529411764703,27.98105882352997
original,payoff_oriented,2,25,10,Hc,32,0.20833333333333331,17.11111111111111,23.078333333333333
original,payoff_oriented,2,25,10,Hc,33,0.2222222222222222,18.194444444444443,20.960277777777762
original,payoff_oriented,2,25,10,Hc,34,0.4305555555555556,23.694444444444443,22.72080555555554
original,payoff_oriented,2,25,10,Hc,35,0.4027777777777778,22.944444444444443,20.94502777777776
original,payoff_oriented,2,25,10,Hc,36,0.33333333333333337,19.416666666666668,22.27855555555554
original,payoff_oriented,2,25,10,Hc,37,0.2647058823529412,19.911764705882355,32.37305882353007
original,payoff_oriented,2,25,10,Hc,38,0.5394736842105263,27.710526315789473,19.340210526315776
original,payoff_oriented,2,25,10,Hc,39,0.5833333333333333,34.361111111111114,22.82416666666665
original,payoff_oriented,2,25,10,Hc,40,0.4722222222222222,28.944444444444443,30.96766666666635
original,payoff_oriented,2,25,10,Hc,41,0.23529411764705882,20.61764705882353,29.798500000000143
original,payoff_oriented,2,25,10,Hc,42,0.4722222222222222,23.75,21.294083333333326
original,payoff_oriented,2,25,10,Hc,43,0.2222222222222222,20,22.72419444444443
original,payoff_oriented,2,25,10,Hc,44,0.41666666666666663,21.666666666666664,24.133972222222255
original,payoff_oriented,2,25,10,Hc,45,0.3888888888888889,18.11111111111111,21.00602777777776
original,payoff_oriented,2,25,10,Hc,46,0.4444444444444444,23.055555555555557,23.102055555555538
original,payoff_oriented,2,25,10,Hc,47,0.4861111111111111,27.583333333333336,20.645111111111095
original,payoff_oriented,2,25,10,Hc,48,0.421875,23.875,37.21953125000103
original,payoff_oriented,2,25,10,Hc,49,0.375,23.77777777777778,22.658111111111094
original,payoff_oriented,2,25,10,Hc,50,0.3055555555555556,23.638888888888893,21.780388888888886
original,payoff_oriented,2,25,10,Lc,1,0.41666666666666663,28,24.655861111111342
original,payoff_oriented,2,25,10,Lc,2,0.3888888888888889,33.02777777777778,22.600499999999982
original,payoff_oriented,2,25,10,Lc,3,0.3611111111111111,29.38888888888889,21.014499999999984
original,payoff_oriented,2,25,10,Lc,4,0.36111111111111105,30.86111111111111,21.66855555555554
original,payoff_oriented,2,25,10,Lc,5,0.3611111111111111,27.333333333333332,21.08227777777776
original,payoff_oriented,2,25,10,Lc,6,0.5555555555555556,36.72222222222222,20.316388888888874
original,payoff_oriented,2,25,10,Lc,7,0.25,24.416666666666664,21.797333333333317
original,payoff_oriented,2,25,10,Lc,8,0.2638888888888889,23.11111111111111,20.255388888888874
original,payoff_oriented,2,25,10,Lc,9,0.3194444444444444,26.194444444444443,23.52566666666665
original,payoff_oriented,2,25,10,Lc,10,0.4333333333333333,33.46666666666667,45.22336666666721
original,payoff_oriented,2,25,10,Lc,11,0.2638888888888889,26,25.8148611111111
original,payoff_oriented,2,25,10,Lc,12,0.3611111111111111,29.277777777777782,23.776444444444593
original,payoff_oriented,2,25,10,Lc,13,0.4166666666666667,30.583333333333336,21.378805555555537
original,payoff_oriented,2,25,10,Lc,14,0.375,26.444444444444443,24.401694444444523
original,payoff_oriented,2,25,10,Lc,15,0.29166666666666663,25.77777777777778,22.661499999999982
original,payoff_oriented,2,25,10,Lc,16,0.4305555555555556,34.611111111111114,21.138194444444427
original,payoff_oriented,2,25,10,Lc,17,0.42105263157894735,27.394736842105264,20.508842105263142
original,payoff_oriented,2,25,10,Lc,18,0.4027777777777778,30.88888888888889,22.264999999999983
original,payoff_oriented,2,25,10,Lc,19,0.35526315789473684,30.26315789473684,17.79273684210525
original,payoff_oriented,2,25,10,Lc,20,0.3055555555555556,26.63888888888889,20.73830555555554
original,payoff_oriented,2,25,10,Lc,21,0.3194444444444444,25.361111111111107,20.75016666666665
original,payoff_oriented,2,25,10,Lc,22,0.27941176470588236,27.941176470588236,30.638147058824003
original,payoff_oriented,2,25,10,Lc,23,0.25,24.473684210526315,19.044842105263143
original,payoff_oriented,2,25,10,Lc,24,0.45833333333333337,34,22.654722222222205
original,payoff_oriented,2,25,10,Lc,25,0.5138888888888888,35.25,26.39266666666688
original,payoff_oriented,2,25,10,Lc,26,0.3055555555555556,29.75,21.172083333333315
original,payoff_oriented,2,25,10,Lc,27,0.2777777777777778,24,25.75724999999998
original,payoff_oriented,2,25,10,Lc,28,0.4473684210526315,32.131578947368425,18.5696842105263
original,payoff_oriented,2,25,10,Lc,29,0.3194444444444444,27.166666666666664,25.46919444444474
original,payoff_oriented,2,25,10,Lc,30,0.5138888888888888,32.72222222222222,21.365249999999982
original,payoff_oriented,2,25,10,Lc,31,0.4264705882352941,31.323529411764703,27.98105882352997
original,payoff_oriented,2,25,10,Lc,32,0.20833333333333331,22.36111111111111,23.078333333333333
original,payoff_oriented,2,25,10,Lc,33,0.2222222222222222,23.194444444444443,20.960277777777762
original,payoff_oriented,2,25,10,Lc,34,0.4305555555555556,30.11111111111111,22.72080555555554
original,payoff_oriented,2,25,10,Lc,35,0.4027777777777778,28.52777777777778,20.94502777777776
original,payoff_oriented,2,25,10,Lc,36,0.33333333333333337,26.333333333333336,22.27855555555554
original,payoff_oriented,2,25,10,Lc,37,0.2647058823529412,25.38235294117647,32.37305882353007
original,payoff_oriented,2,25,10,Lc,38,0.5394736842105263,34.81578947368421,19.340210526315776
original,payoff_oriented,2,25,10,Lc,39,0.5833333333333333,41.361111111111114,22.82416666666665
original,payoff_oriented,2,25,10,Lc,40,0.4722222222222222,34.44444444444444,30.96766666666635
original,payoff_oriented,2,25,10,Lc,41,0.23529411764705882,25.470588235294116,29.798500000000143
original,payoff_oriented,2,25,10,Lc,42,0.4722222222222222,30,21.294083333333326
original,payoff_oriented,2,25,10,Lc,43,0.2222222222222222,24.25,22.72419444444443
original,payoff_oriented,2,25,10,Lc,44,0.41666666666666663,29.166666666666664,24.133972222222255
original,payoff_oriented,2,25,10,Lc,45,0.3888888888888889,26.52777777777778,21.00602777777776
original,payoff_oriented,2,25,10,Lc,46,0.4444444444444444,30.555555555555557,23.102055555555538
original,payoff_oriented,2,25,10,Lc,47,0.4861111111111111,34.66666666666667,20.645111111111095
original,payoff_oriented,2,25,10,Lc,48,0.421875,32.3125,37.21953125000103
original,payoff_oriented,2,25,10,Lc,49,0.375,29.36111111111111,22.658111111111094
original,payoff_oriented,2,25,10,Lc,50,0.3055555555555556,26.805555555555557,21.780388888888886
